Ceyrek,Brut_Kar_Marji_%,FaalGid_BrutKar_%,FinansGid_Gelir_%,Cari_Oran,NetBorc_FAVOK,ROE_%,EPS,FK_Orani,Hisse
2025-12-31,100.0,56.32,,13.09,,-4.38,-2.5783,-14.55,SONME
2024-06-30,42.22,37.22,27.02,0.61,-0.98,-0.23,-0.0115,-73.36,SRVGY
2024-09-30,55.99,22.34,13.42,0.4,0.27,0.25,0.0137,61.84,SRVGY
2024-12-31,82.91,6.99,7.5,0.27,0.02,10.08,0.5888,1.44,SRVGY
2025-09-30,48.74,6.15,11.46,2.35,0.27,0.1,0.0078,107.76,SRVGY
2024-06-30,-14.45,-20.62,0.23,3.28,0.8,-0.61,-0.3278,-200.39,SUMAS
2025-06-30,15.9,3.53,0.0,2.74,-2.41,5.11,3.7376,17.57,SUMAS
2024-06-30,,,,,,,,,SUNTK
2024-09-30,27.03,32.16,1.03,1.59,0.23,8.6,0.8714,10.33,SUNTK
2024-12-31,21.75,52.64,1.02,1.58,0.23,8.91,0.9965,9.04,SUNTK
2025-03-31,18.77,60.78,1.51,1.63,1.43,0.25,0.0312,288.53,SUNTK
2025-06-30,22.88,40.44,1.52,1.54,0.95,2.94,0.3959,22.75,SUNTK
2025-09-30,19.97,38.99,2.47,1.53,0.67,3.76,0.565,15.94,SUNTK
2024-06-30,,,,24.38,,,,,SURGY
2024-09-30,,,,,,,,,SURGY
2024-12-31,,,,18.24,-0.01,3.94,1.453,9.51,SURGY
2025-03-31,,,,24.71,-0.02,12.41,5.7474,2.4,SURGY
2025-06-30,,,,20.64,0.02,1.2,0.6243,22.12,SURGY
2025-09-30,,,,27.57,0.03,-1.44,-0.7794,-17.72,SURGY
2024-06-30,,,,,,,,,SUWEN
2024-09-30,,,,,,,,,SUWEN
2024-12-31,53.07,78.21,11.73,1.6,0.77,2.25,0.0662,34.82,SUWEN
2025-03-31,44.97,110.5,12.34,1.55,1.79,-9.36,-0.211,-10.92,SUWEN
2025-06-30,58.34,69.84,7.51,1.54,0.63,12.57,0.3404,6.77,SUWEN
2025-09-30,49.33,75.22,9.34,1.42,0.68,2.41,0.0685,33.66,SUWEN
2025-12-31,51.27,80.31,11.14,1.28,1.3,0.16,0.0046,500.82,SUWEN
2024-06-30,,,,,,,,,TATGD
2024-09-30,13.98,141.68,13.43,1.32,2.26,-4.9,-0.5446,-8.12,TATGD
2024-12-31,13.96,62.04,14.0,1.35,1.81,4.53,0.5717,7.74,TATGD
2025-03-31,8.88,130.44,14.77,1.75,3.03,-2.28,-0.3238,-13.66,TATGD
2025-06-30,13.67,93.78,12.28,1.32,4.55,-0.25,-0.0364,-121.51,TATGD
2025-09-30,17.38,80.78,10.69,1.23,2.07,1.2,0.1942,22.77,TATGD
2024-06-30,,,,,,,,,TAVHL
2024-09-30,44.52,33.91,9.73,1.07,1.81,6.53,0.286,257.22,TAVHL
2024-12-31,6.93,131.35,9.01,1.05,5.44,-0.12,-0.0051,-14352.24,TAVHL
2025-03-31,29.31,50.77,11.72,0.77,8.03,-2.95,-0.1256,-585.68,TAVHL
2025-06-30,36.17,39.58,7.11,0.78,4.21,-0.29,-0.012,-6122.31,TAVHL
2025-12-31,17.55,46.21,10.34,0.78,5.63,-1.56,-0.0678,-1085.59,TAVHL
2024-06-30,,,,,,,,,TBORG
2024-09-30,55.9,50.37,4.51,1.5,-0.24,14.23,6.973,5.4,TBORG
2024-12-31,52.43,67.88,11.56,1.6,-1.04,5.45,2.9624,12.7,TBORG
2025-03-31,55.59,100.58,9.39,1.86,-0.33,-1.62,-0.9565,-39.34,TBORG
2025-06-30,58.56,49.52,5.17,1.44,-0.26,11.17,7.859,4.79,TBORG
2025-09-30,52.02,61.52,6.04,1.41,-0.08,17.28,12.3974,3.03,TBORG
2024-06-30,,,,,,,,,TCELL
2024-09-30,27.32,38.01,7.21,1.82,0.25,10.91,8.7459,3.17,TCELL
2024-12-31,25.3,49.24,4.56,1.25,0.55,1.59,1.3641,20.31,TCELL
2025-03-31,28.4,38.28,7.2,1.73,0.46,1.47,1.4161,19.56,TCELL
2025-06-30,27.24,36.81,6.44,1.69,0.57,1.91,1.93,14.35,TCELL
2025-09-30,29.25,38.4,5.3,1.75,0.51,2.22,2.48,11.17,TCELL
2024-06-30,,,,,,,,,TDGYO
2024-09-30,59.23,119.23,1.16,127.79,1.58,-2.83,-0.1109,-40.91,TDGYO
2024-12-31,67.58,27.26,0.62,161.33,-0.57,0.4,0.0166,272.82,TDGYO
2025-03-31,72.75,34.82,0.46,89.77,-0.69,1.26,0.0591,76.8,TDGYO
2025-06-30,77.06,198.24,2.55,117.88,-21.54,-1.19,-0.0585,-77.59,TDGYO
2025-09-30,,,,136.25,2.3,-4.48,-0.2258,-20.09,TDGYO
2024-06-30,,,,,,,,,TEKTU
2024-09-30,69.87,78.17,14.81,0.2,2.12,-0.02,-0.0028,-812.3,TEKTU
2024-12-31,-185.29,-436.29,225.88,0.21,-0.22,-6.36,-0.9865,-2.33,TEKTU
2025-03-31,100.0,14445.35,4556.69,0.19,-14.83,-1.01,-0.1709,-13.46,TEKTU
2025-06-30,36.73,802.38,76.64,0.12,-5.25,0.77,0.1391,16.53,TEKTU
2025-09-30,70.86,63.93,12.15,0.08,2.2,0.64,0.1243,18.5,TEKTU
2024-06-30,,,,,,,,,TERA
2024-09-30,,,,,,,,,TERA
2024-12-31,9.67,507.07,122.71,1.18,1.03,29.95,0.577,134.09,TERA
2025-03-31,4.48,87.17,6.96,1.58,0.04,85.58,12.588,6.15,TERA
2025-06-30,12.11,9.77,11.25,1.43,0.85,47.82,13.1492,5.88,TERA
2025-09-30,10.74,11.11,1.89,1.65,0.12,47.81,20.7592,3.73,TERA
2025-12-31,9.08,5.36,4.86,1.4,0.13,9.6,4.1554,18.62,TERA
2024-06-30,,,,,,,,,TGSAS
2024-09-30,100.0,55.73,,1.01,,6.16,1.1777,36.57,TGSAS
2024-12-31,100.0,0.94,4.98,1.01,-0.41,18.54,2.7994,15.39,TGSAS
2025-03-31,100.0,36.95,1.97,1.01,-0.4,11.47,1.9571,22.01,TGSAS
2025-06-30,100.0,126.63,2.32,1.01,-0.62,2.14,0.3652,117.94,TGSAS
2025-09-30,100.0,61.75,1.6,1.01,-0.55,6.61,1.2079,35.66,TGSAS
2024-06-30,,,,,,,,,THYAO
2024-09-30,27.45,29.89,2.25,0.98,1.32,8.5,1.124,65.56,THYAO
2024-12-31,15.81,29.76,3.55,1.01,1.64,3.69,0.5183,142.17,THYAO
2025-03-31,6.73,142.55,2.6,0.9,4.59,-0.23,-0.032,-2300.49,THYAO
2025-06-30,19.15,42.01,2.21,0.92,2.02,3.66,0.5052,145.85,THYAO
2025-09-30,22.11,33.18,2.2,0.98,1.38,6.76,1.0032,73.46,THYAO
2024-06-30,,,,,,,,,TKFEN
2024-09-30,,,,,,,,,TKFEN
2024-12-31,8.31,71.88,3.11,1.08,1.06,0.96,1.0685,19.73,TKFEN
2025-03-31,7.96,82.03,2.6,1.0,3.36,-2.26,-2.0569,-10.25,TKFEN
2025-06-30,-6.31,-104.61,0.75,0.83,-1.22,-5.08,-4.5556,-4.63,TKFEN
2025-09-30,3.26,164.78,2.28,0.74,4.18,-2.25,-2.1182,-9.96,TKFEN
2025-12-31,7.44,42.3,3.5,0.75,2.07,-7.36,-6.686,-3.15,TKFEN
2024-06-30,,,,,,,,,TKNSA
2024-09-30,12.81,83.89,6.15,0.97,-0.18,-20.58,-2.4492,-2.3,TKNSA
2024-12-31,14.42,69.72,6.03,0.95,-0.24,-14.42,-1.6321,-3.46,TKNSA
2025-03-31,12.68,101.15,6.01,0.9,0.53,-19.82,-2.0598,-2.74,TKNSA
2025-06-30,14.41,83.35,6.66,0.88,0.53,-32.64,-2.6948,-2.09,TKNSA
2025-12-31,12.98,75.04,6.47,0.83,0.62,-133.77,-4.8046,-1.17,TKNSA
2024-06-30,22.28,21.22,4.49,4.27,0.85,1.82,0.9112,24.43,TLMAN
2024-09-30,15.2,75.84,,3.23,0.86,-8.47,-4.7001,-4.74,TLMAN
2024-12-31,34.27,7.51,3.69,4.23,0.31,3.05,1.856,11.99,TLMAN
2025-03-31,12.96,66.9,0.08,5.29,0.61,-1.14,-0.744,-29.92,TLMAN
2024-06-30,,,,,,,,,TMSN
2024-09-30,2.69,531.19,39.63,1.53,94.91,-11.11,-6.1285,-4.31,TMSN
2024-12-31,22.53,118.51,9.17,1.47,7.26,-3.2,-1.8252,-14.48,TMSN
2025-03-31,37.59,134.09,63.98,1.35,0.11,40.88,54.827,0.48,TMSN
2025-06-30,-419.82,-44.47,282.96,1.19,-1.94,-2.56,-3.616,-7.31,TMSN
2025-09-30,16.39,322.0,69.0,1.18,3.2,-1.54,-2.3314,-11.33,TMSN
2024-06-30,11.75,41.66,0.12,1.56,0.01,3.22,2.5744,30.61,TOASO
2024-09-30,5.68,145.6,0.28,1.72,-0.11,0.71,0.624,126.3,TOASO
2024-12-31,6.0,239.34,4.71,2.37,0.69,0.41,0.3885,202.86,TOASO
2025-03-31,5.62,191.11,1.19,1.79,0.55,-0.31,-0.2809,-280.56,TOASO
2024-06-30,,,,4.7,-0.32,2.09,0.7376,14.09,TRCAS
2024-09-30,,,,20.65,,6.31,2.5356,4.1,TRCAS
2024-12-31,,,,13.95,,2.84,1.2259,8.48,TRCAS
2025-03-31,,,,21.48,,-0.19,-0.0912,-113.93,TRCAS
2025-06-30,,,,3.59,,3.13,1.5977,6.5,TRCAS
2024-06-30,,,,,,,,,TRGYO
2024-09-30,69.85,8.05,10.12,1.84,-0.56,3.1,2.8984,7.37,TRGYO
2024-12-31,52.11,56.38,4.21,5.48,-0.18,10.17,9.889,2.16,TRGYO
2025-03-31,67.53,12.33,6.29,4.87,-1.8,0.7,0.7571,28.23,TRGYO
2025-06-30,79.61,8.25,15.66,4.25,-0.61,3.04,3.4644,6.17,TRGYO
2025-09-30,65.37,0.92,4.01,4.08,-1.12,1.7,2.114,10.11,TRGYO
2024-06-30,,,,,,,,,TRILC
2024-09-30,57.94,20.75,34.86,2.51,1.42,0.1,0.0107,372.27,TRILC
2024-12-31,24.42,37.46,34.59,1.95,1.15,0.18,0.0211,188.02,TRILC
2025-03-31,25.61,53.86,40.88,1.36,-16.75,-16.63,-1.8596,-2.13,TRILC
2025-06-30,30.07,30.19,57.99,1.17,2.09,-15.09,-1.5567,-2.55,TRILC
2025-09-30,33.65,24.32,23.57,1.16,1.36,6.23,0.7355,5.39,TRILC
2024-06-30,38.57,9.52,,1.48,0.84,5.34,0.3579,4.79,TSGYO
2024-09-30,21.05,4.69,51.73,1.25,0.66,0.06,0.0045,385.18,TSGYO
2024-12-31,59.82,80.1,39.03,1.07,0.5,-3.99,-0.2903,-5.91,TSGYO
2025-03-31,45.91,53.21,40.13,1.08,0.91,-0.77,-0.0614,-27.95,TSGYO
2025-06-30,41.94,58.58,,1.08,2.52,0.61,0.0516,33.23,TSGYO
2024-06-30,,,,,,,,,TSKB
2024-09-30,,,97.36,,,9.21,0.9624,3.28,TSKB
2024-12-31,,,79.54,,,9.69,1.1278,2.8,TSKB
2025-03-31,,,93.94,,,8.77,1.1043,2.85,TSKB
2025-06-30,,,82.1,,,8.55,1.2071,2.61,TSKB
2025-12-31,,,64.7,,,4.43,0.7227,4.36,TSKB
2024-08-31,-35.32,-19.29,42.56,0.36,3.83,-256.17,-0.057,-4.3,TSPOR
2024-11-30,-80.52,-44.43,31.23,0.76,-0.16,-7.78,-0.055,-4.46,TSPOR
2024-06-30,,,,,,,,,TTKOM
2024-09-30,41.51,54.62,16.41,1.06,0.54,2.94,1.136,13.31,TTKOM
2024-12-31,47.95,26.15,21.9,0.92,2.73,2.37,1.2957,11.67,TTKOM
2025-03-31,40.68,60.07,17.04,1.05,0.55,3.11,1.4669,10.31,TTKOM
2025-06-30,35.58,66.71,24.64,0.94,0.31,4.46,2.2906,6.6,TTKOM
2025-12-31,39.95,41.88,16.41,1.52,1.02,0.78,0.4708,32.12,TTKOM
2024-06-30,,,,,,,,,TTRAK
2024-09-30,18.5,40.7,5.32,1.69,0.15,6.67,12.3421,9.34,TTRAK
2024-12-31,10.28,66.12,6.34,1.43,0.37,2.86,6.3542,18.14,TTRAK
2025-03-31,12.64,75.22,9.12,1.21,0.43,1.68,2.3615,48.8,TTRAK
2025-06-30,15.62,58.56,10.42,1.28,0.83,2.23,3.3824,34.07,TTRAK
2025-09-30,,,,,,,,,TTRAK
2025-12-31,11.21,86.88,11.65,1.22,0.97,-2.76,-4.6159,-24.97,TTRAK
2024-06-30,,,,,,,,,TUCLK
2024-09-30,23.78,31.23,5.81,0.97,4.08,-0.84,-0.0512,-21.69,TUCLK
2024-12-31,25.39,23.69,9.1,1.05,-29.65,0.62,0.04,27.73,TUCLK
2025-03-31,10.46,128.92,37.47,0.97,2.94,1.05,0.0751,14.78,TUCLK
2025-06-30,0.68,1220.97,14.4,0.91,22.31,0.08,0.0067,166.48,TUCLK
2025-09-30,31.68,34.35,22.09,1.1,3.02,1.95,0.1763,6.29,TUCLK
2024-06-30,,,,,,,,,TUPRS
2024-09-30,,,,,,,,,TUPRS
2024-12-31,6.97,42.51,2.15,1.25,-0.89,1.28,2.4613,25.55,TUPRS
2025-03-31,8.3,49.52,2.25,1.08,-0.31,0.03,0.0504,1247.95,TUPRS
2025-06-30,9.73,19.02,1.24,1.22,-0.49,2.9,4.6107,13.64,TUPRS
2025-09-30,10.72,24.43,1.23,1.26,-0.62,3.54,6.3119,9.96,TUPRS
2025-12-31,10.09,62.73,3.75,1.4,-0.41,2.11,3.9965,15.73,TUPRS
2024-06-30,,,,,,,,,ULUSE
2024-09-30,13.78,15.93,4.66,1.23,0.63,13.17,1.3814,33.68,ULUSE
2024-12-31,-25.18,-91.3,5.35,1.15,-0.37,-267.0,-9.705,-4.79,ULUSE
2025-03-31,2.53,461.41,,1.22,-6.61,-108.23,-2.4347,-19.11,ULUSE
2025-06-30,20.35,59.77,10.56,0.86,3.07,1.8,0.0281,1656.98,ULUSE
2025-09-30,23.81,20.88,20.53,0.96,0.97,14.31,0.3048,152.63,ULUSE
2024-06-30,,,,,,,,,ULUUN
2024-09-30,3.39,85.58,7.17,1.18,1.12,-2.37,-0.2815,-7.06,ULUUN
2024-12-31,1.69,72.14,6.75,1.13,0.54,-0.18,-0.0249,-79.85,ULUUN
2025-03-31,6.14,39.13,3.17,1.18,0.39,-0.85,-0.1283,-15.49,ULUUN
2025-06-30,7.58,45.26,2.14,1.09,0.23,-1.62,-0.2582,-7.7,ULUUN
2025-09-30,2.08,97.62,1.34,1.07,1.04,0.4,0.0686,28.99,ULUUN
2024-06-30,,,,,,,,,UNLU
2024-09-30,4.56,72.66,1.38,1.62,0.61,-2.22,-0.266,-13.43,UNLU
2024-12-31,4.66,82.02,1.18,1.92,0.25,4.74,0.6278,5.69,UNLU
2025-03-31,3.97,102.59,1.07,1.69,-3.05,-6.01,-0.8249,-4.33,UNLU
2025-06-30,2.89,84.56,0.74,1.7,0.77,-0.1,-0.0142,-251.23,UNLU
2025-09-30,6.14,77.8,1.75,1.58,0.99,-1.11,-0.1711,-20.88,UNLU
2024-06-30,,,,,,,,,USAK
2024-09-30,14.02,9.76,26.08,0.91,4.24,-3.21,-0.0396,-10.42,USAK
2024-12-31,-23.99,-40.18,26.89,0.97,0.69,6.06,0.0849,4.86,USAK
2025-03-31,36.48,21.39,87.35,0.92,1.03,-5.2,-0.0764,-5.4,USAK
2025-06-30,15.73,56.29,24.13,0.95,0.59,10.53,0.1772,2.33,USAK
2025-09-30,27.67,109.91,22.29,0.89,-7.07,-7.39,-0.1358,-3.04,USAK
2024-06-30,,,,,,,,,VAKBN
2024-09-30,,,,,,,,,VAKBN
2024-12-31,,,331.35,,,6.33,1.4436,5.67,VAKBN
2025-03-31,,,355.07,,,9.01,2.1929,3.73,VAKBN
2025-06-30,,,321.8,,,4.95,1.285,6.37,VAKBN
2025-09-30,,,348.94,,,5.07,1.4069,5.82,VAKBN
2025-12-31,,,257.02,,,8.74,2.8965,2.83,VAKBN
2024-06-30,,,,,,,,,VAKFN
2024-09-30,42.35,7.62,,1.79,5.65,11.07,0.1161,4.09,VAKFN
2024-12-31,31.79,74.27,,1.07,42.19,5.1,0.0584,8.13,VAKFN
2025-03-31,32.73,49.02,,2.4,19.57,4.76,0.0573,8.29,VAKFN
2025-06-30,40.41,10.35,,2.76,8.46,4.15,0.0521,9.11,VAKFN
2025-09-30,,,,,,,,,VAKFN
2025-12-31,33.33,36.19,,1.5,10.6,8.69,0.1296,3.66,VAKFN
2024-06-30,,,,,,,,,VAKKO
2024-09-30,50.49,97.92,5.06,2.54,0.43,0.13,0.0585,325.13,VAKKO
2024-12-31,47.51,81.66,3.7,2.45,0.04,3.35,1.6586,11.47,VAKKO
2025-03-31,50.59,107.39,3.77,2.66,0.48,0.19,0.1028,185.03,VAKKO
2025-06-30,42.19,104.81,3.61,2.43,0.73,-0.38,-0.2033,-93.58,VAKKO
2025-09-30,52.64,87.27,3.26,2.45,0.59,0.0,0.0014,13746.82,VAKKO
2024-06-30,,,,1.81,,,,,VANGD
2024-09-30,,,,,,,,,VANGD
2024-12-31,6.43,-1961.83,-2.97,1.98,,-5.56,-0.4196,-41.91,VANGD
2025-03-31,0.62,969.0,0.08,1.7,,-1.02,-0.084,-209.39,VANGD
2025-06-30,1.16,387.02,0.13,1.86,,-0.58,-0.0506,-347.43,VANGD
2025-09-30,-0.5,-1675.01,0.03,1.67,,-1.24,-0.1137,-154.62,VANGD
2024-06-30,,,,,,,,,VBTYZ
2024-09-30,,,,,,,,,VBTYZ
2024-12-31,34.75,57.73,4.33,1.04,5.2,-2.55,-0.1674,-33.18,VBTYZ
2025-03-31,24.3,73.27,5.36,1.28,1.24,8.61,0.684,8.12,VBTYZ
2025-06-30,28.2,111.03,4.78,1.22,3.8,0.59,0.0482,115.2,VBTYZ
2025-09-30,26.55,98.35,19.62,1.24,0.75,-7.08,-0.5972,-9.3,VBTYZ
2025-12-31,36.54,33.99,0.21,1.37,0.47,16.78,1.3061,4.25,VBTYZ
2024-06-30,,,,,,,,,VERUS
2024-09-30,29.31,103.22,25.75,6.5,0.03,-1.09,-0.5499,-174.11,VERUS
2024-12-31,47.54,80.9,1.3,9.4,2.42,4.18,2.281,41.98,VERUS
2025-03-31,0.37,4849.03,7.65,4.52,-0.18,-5.51,-3.1285,-30.61,VERUS
2025-06-30,13.19,257.99,76.05,6.69,0.17,13.52,9.4221,10.16,VERUS
2025-09-30,-0.66,-2691.04,45.8,5.44,0.46,4.44,3.4638,27.64,VERUS
2024-06-30,10.08,61.12,6.42,1.01,0.61,0.0,0.0005,3575.09,VESBE
2024-09-30,8.57,82.76,5.03,0.97,1.54,-1.96,-0.3482,-5.26,VESBE
2024-12-31,8.89,87.38,6.29,0.98,1.2,-0.13,-0.0281,-65.22,VESBE
2025-03-31,7.85,112.58,9.73,0.94,2.31,-2.82,-0.6338,-2.89,VESBE
2025-12-31,4.44,241.57,8.33,0.82,-21.71,-8.17,-1.8716,-0.98,VESBE
2024-06-30,,,,,,,,,VESTL
2024-09-30,24.57,74.33,10.72,0.68,3.91,-9.11,-11.955,-0.6,VESTL
2024-12-31,14.38,150.4,8.73,0.58,-4.85,-15.0,-20.0029,-0.36,VESTL
2025-03-31,19.24,132.0,12.68,0.52,16.3,-11.55,-15.1345,-0.47,VESTL
2025-06-30,14.76,147.44,14.63,0.49,-96.56,-18.64,-21.6393,-0.33,VESTL
2025-09-30,18.14,123.75,16.55,0.45,8.1,-12.6,-14.0359,-0.51,VESTL
2024-06-30,22.01,49.56,,63.5,-0.05,8.74,0.1645,51.82,VKFYO
2024-09-30,4.73,343.85,0.52,38.01,0.59,-11.55,-0.2113,-40.34,VKFYO
2024-12-31,15.14,124.82,0.93,37.03,6.7,-2.81,-0.0527,-161.68,VKFYO
2025-03-31,-53.57,-33.54,0.28,50.06,0.33,-20.52,-0.3528,-24.16,VKFYO
2025-06-30,68.54,36.45,0.12,54.22,15.93,-1.16,-0.0208,-409.28,VKFYO
2024-06-30,,,,,,,,,VKGYO
2024-09-30,,,,,,,,,VKGYO
2024-12-31,223.71,9.55,1.28,3.83,-0.2,0.44,0.0305,22.36,VKGYO
2025-03-31,77.61,10.68,0.05,7.3,-0.68,0.74,0.0429,15.9,VKGYO
2025-06-30,79.42,20.73,0.09,9.76,,1.91,0.1206,5.66,VKGYO
2025-09-30,78.0,14.92,0.06,3.88,,0.05,0.0031,222.91,VKGYO
2025-12-31,43.11,37.95,0.04,4.03,,0.63,0.0446,15.32,VKGYO
2024-06-30,,,,,,,,,VKING
2024-09-30,-3.56,-1326.07,125.97,0.2,2.61,-496.66,-4.7524,-1.42,VKING
2024-12-31,38.38,16.45,148.37,0.2,4.61,-534.88,-4.6849,-1.44,VKING
2025-03-31,1.93,1634.06,123.7,0.15,3.11,144.88,-2.9592,-2.27,VKING
2025-06-30,19.87,207.8,173.71,0.16,8.1,-55.66,-3.4524,-1.95,VKING
2025-09-30,3.72,883.93,159.25,0.14,4.38,-1012.96,-6.0067,-1.12,VKING
2024-06-30,,,,,,,,,YAPRK
2024-09-30,37.27,19.55,3.25,2.21,-1.03,-2.1,-0.0333,-124.23,YAPRK
2024-12-31,93.7,4.72,5.16,2.36,-0.03,2.99,0.0518,79.91,YAPRK
2025-03-31,59.33,17.35,2.94,2.24,-0.82,-1.33,-0.025,-165.72,YAPRK
2025-06-30,90.53,1.29,2.16,2.13,-0.31,5.42,0.1131,36.6,YAPRK
2025-09-30,5.61,211.12,2.32,2.43,2.36,-2.98,-0.0648,-63.82,YAPRK
2024-06-30,,,,,,,,,YATAS
2024-09-30,31.25,64.79,7.74,1.19,1.56,1.1,0.4981,21.93,YATAS
2024-12-31,33.4,68.36,9.96,1.16,1.38,0.33,0.1832,59.63,YATAS
2025-03-31,34.1,75.55,7.81,1.11,1.37,-0.44,-0.2677,-40.8,YATAS
2025-06-30,35.55,72.02,4.76,1.15,2.2,-0.54,-0.3523,-31.01,YATAS
2025-09-30,35.12,74.78,5.7,1.11,1.89,-0.25,-0.1719,-63.55,YATAS
2024-06-30,,,,,,,,,YAYLA
2024-09-30,-8130.26,-53.27,578.73,0.49,-0.09,-2.71,-0.3551,-16.87,YAYLA
2024-12-31,-41.79,-795.94,6.77,0.52,-0.02,-6.99,-0.8897,-6.73,YAYLA
2025-03-31,20.34,28.28,0.4,1.06,,2.45,0.3521,17.01,YAYLA
2025-06-30,-188.13,-22.37,,1.12,,-1.64,-0.2458,-24.37,YAYLA
2025-09-30,174.81,61.32,15.16,0.91,,-1.46,-0.2316,-25.86,YAYLA
2024-06-30,,,,,,,,,YGYO
2024-09-30,22.34,412.26,45.34,3.5,5.93,0.29,0.0296,15.21,YGYO
2024-12-31,-45.01,-201.39,40.76,2.73,-0.08,-29.93,-2.5307,-0.18,YGYO
2025-03-31,100.0,248.72,1658.75,2.81,0.6,-2.75,-0.2491,-1.81,YGYO
2025-06-30,22.52,118.76,2609.54,7.31,-1.2,-7.04,-0.6429,-0.7,YGYO
2025-09-30,99.53,19.94,125.73,4.7,-0.92,-6.32,-0.5826,-0.77,YGYO
2024-06-30,,,,,,,,,YKBNK
2024-09-30,,,323.03,,,2.62,0.592,15.19,YKBNK
2024-12-31,,,263.21,,,3.43,0.7827,11.49,YKBNK
2025-03-31,,,189.8,,,5.55,1.3517,6.65,YKBNK
2025-06-30,,,207.58,,,5.11,1.3413,6.71,YKBNK
2025-12-31,,,180.72,,,3.63,1.0986,8.19,YKBNK
2024-06-30,,,,,,,,,YKSLN
2024-09-30,,,,,,,,,YKSLN
2024-12-31,44.17,31.54,15.72,1.3,14.45,-12.6,-0.1853,-4.45,YKSLN
2025-03-31,-51.64,-63.08,32.52,0.96,-0.51,-44.71,-0.3821,-2.16,YKSLN
2025-06-30,115.77,13.76,43.82,1.05,0.42,20.28,0.2185,3.77,YKSLN
2025-09-30,25.95,69.69,9.11,1.03,-572.5,-6.4,-0.0699,-11.79,YKSLN
2025-12-31,38.65,36.64,4.47,1.37,2.12,-6.84,-0.1051,-7.85,YKSLN
2024-06-30,,,,,,,,,YUNSA
2024-09-30,20.41,69.7,0.39,1.94,0.52,0.17,0.0115,183.98,YUNSA
2024-12-31,23.57,54.91,16.21,2.25,0.14,0.74,0.0521,40.42,YUNSA
2025-03-31,12.57,130.06,5.21,2.07,0.51,0.19,0.0152,138.79,YUNSA
2025-06-30,13.77,47.56,0.47,2.32,0.01,3.29,0.2812,7.49,YUNSA
2025-09-30,27.4,26.51,0.32,2.4,-0.03,3.5,0.3332,6.33,YUNSA
2024-09-30,29.54,61.42,51.36,0.21,-27.9,1.44,0.1377,14.67,ZEDUR
2024-12-31,-43.85,-101.89,70.18,0.22,0.72,-1.16,-0.1162,-17.38,ZEDUR
2024-06-30,,,,,,,,,ZOREN
2024-09-30,15.51,38.24,24.51,0.57,3.94,-2.24,-0.2682,-2.73,ZOREN
2024-12-31,11.72,45.6,45.84,0.67,-15.14,-6.96,-0.816,-0.9,ZOREN
2025-03-31,5.09,199.93,35.5,0.95,-24.64,-5.31,-0.6655,-1.1,ZOREN
2025-09-30,27.28,33.08,23.33,0.9,1.27,6.34,0.8958,0.82,ZOREN
2025-12-31,-5.1,-213.94,19.26,0.97,-4.48,-17.73,-2.0409,-0.36,ZOREN
2024-06-30,,,,,,,,,ZRGYO
2024-09-30,,,,,,,,,ZRGYO
2024-12-31,53.26,6.09,28.63,0.64,0.18,4.63,0.5432,10.04,ZRGYO
2025-03-31,78.01,18.64,94.49,0.43,1.27,0.2,0.0255,213.97,ZRGYO
2025-06-30,99.13,12.77,86.43,0.41,1.73,3.0,0.4222,12.92,ZRGYO
2025-09-30,99.98,12.64,84.87,0.52,1.55,0.55,0.0836,65.22,ZRGYO
2025-12-31,67.42,9.14,39.31,0.7,0.21,6.17,1.0431,5.23,ZRGYO
