Brut_Kar_Marji_%,BKM_Gecti,FaalGid_BrutKar_%,FGBK_Gecti,FinansGid_Gelir_%,FGG_Gecti,Cari_Oran,CO_Gecti,NetBorc_FAVOK,NB_Gecti,ROE_%,ROE_Gecti,Toplam_Puan,Maks_Puan,Hisse,Borsa,FK_Orani,FK_Gecti,EPS_Surekli_Artis,Icsel_Deger
17.29,HAYIR,78.92,HAYIR,3.13,EVET,0.87,HAYIR,3.49,EVET,1.13,HAYIR,2,8,KCHOL,BIST,16.16,HAYIR,HAYIR,298.28
24.0,HAYIR,87.09,HAYIR,6.74,EVET,0.79,HAYIR,0.09,EVET,1.39,HAYIR,2,8,MGROS,BIST,24.21,HAYIR,HAYIR,609.34
,,-153701.45,EVET,,,3.16,HAYIR,,,2.45,HAYIR,2,8,METRO,BIST,7.34,HAYIR,EVET,18.39
55.53,EVET,54.14,HAYIR,0.01,EVET,3.7,HAYIR,,,5.44,HAYIR,2,8,MNST,NASDAQ,,,,
64.23,EVET,52.98,HAYIR,,,3.45,HAYIR,-1.25,EVET,3.89,HAYIR,2,8,NTES,NASDAQ,,,,
28.16,HAYIR,66.88,HAYIR,0.51,EVET,0.59,HAYIR,3.83,EVET,2.57,HAYIR,2,8,MDLZ,NASDAQ,,,,
27.92,HAYIR,92.57,HAYIR,1.75,EVET,3.36,HAYIR,-1.52,EVET,2.26,HAYIR,2,8,MEDTR,BIST,12.81,HAYIR,HAYIR,54.5
31.64,HAYIR,,,6.07,EVET,0.81,HAYIR,3.04,EVET,5.47,HAYIR,2,8,CSX,NASDAQ,,,,
50.47,EVET,57.92,HAYIR,27.81,HAYIR,0.36,HAYIR,2.53,EVET,1.04,HAYIR,2,8,MARTI,BIST,4.1,HAYIR,HAYIR,9.05
51.07,EVET,92.72,HAYIR,,,1.41,HAYIR,-0.32,EVET,2.12,HAYIR,2,8,DASH,NASDAQ,,,,
33.66,HAYIR,68.43,HAYIR,9.84,EVET,2.23,HAYIR,0.9,EVET,-1.61,HAYIR,2,8,LRSHO,BIST,-5.77,HAYIR,HAYIR,
28.02,HAYIR,56.21,HAYIR,,,1.58,EVET,0.16,EVET,10.44,HAYIR,2,8,ROST,NASDAQ,,,,
19.6,HAYIR,49.66,HAYIR,2.87,EVET,0.77,HAYIR,2.42,EVET,1.3,HAYIR,2,8,LKMNH,BIST,28.3,HAYIR,HAYIR,14.05
16.67,HAYIR,140.0,HAYIR,0.36,EVET,4.5,HAYIR,-0.05,EVET,10.47,HAYIR,2,8,LINK,BIST,8.05,HAYIR,HAYIR,18.84
28.04,HAYIR,62.81,HAYIR,1.81,EVET,5.89,HAYIR,-1.92,EVET,1.8,HAYIR,2,8,LILAK,BIST,16.25,HAYIR,HAYIR,49.05
-1.93,HAYIR,-241.27,EVET,49.76,HAYIR,6.17,HAYIR,0.5,EVET,2.65,HAYIR,2,8,LIDER,BIST,77.0,HAYIR,HAYIR,30.14
43.55,EVET,85.98,HAYIR,216.34,HAYIR,2.44,HAYIR,1.47,EVET,-1.25,HAYIR,2,8,KZBGY,BIST,-12.5,HAYIR,HAYIR,
23.73,HAYIR,44.67,HAYIR,0.83,EVET,1.36,HAYIR,0.94,EVET,4.65,HAYIR,2,8,BKR,NASDAQ,,,,
9.13,HAYIR,32.22,HAYIR,2.68,EVET,1.46,HAYIR,1.76,EVET,-1.07,HAYIR,2,8,KRDMD,BIST,-8.93,HAYIR,HAYIR,
9.13,HAYIR,32.22,HAYIR,2.68,EVET,1.46,HAYIR,1.76,EVET,-1.07,HAYIR,2,8,KRDMB,BIST,-2.27,HAYIR,HAYIR,
9.13,HAYIR,32.22,HAYIR,2.68,EVET,1.46,HAYIR,1.76,EVET,-1.07,HAYIR,2,8,KRDMA,BIST,-2.82,HAYIR,HAYIR,
1.23,HAYIR,333.23,HAYIR,7.28,EVET,1.49,HAYIR,-184.93,EVET,-2.93,HAYIR,2,8,KOPOL,BIST,-15.07,HAYIR,HAYIR,
-0.65,HAYIR,-650.91,EVET,3.41,EVET,0.96,HAYIR,18.59,HAYIR,-4.76,HAYIR,2,8,KONTR,BIST,-10.42,HAYIR,HAYIR,
6.87,HAYIR,104.88,HAYIR,0.1,EVET,1.39,HAYIR,0.86,EVET,-2.45,HAYIR,2,8,KNFRT,BIST,-21.69,HAYIR,HAYIR,
92.74,EVET,70.74,HAYIR,,,0.85,HAYIR,0.24,EVET,10.38,HAYIR,2,8,ADSK,NASDAQ,,,,
21.2,HAYIR,77.4,HAYIR,2.31,EVET,2.28,HAYIR,-0.21,EVET,1.57,HAYIR,2,8,KLRHO,BIST,125.84,HAYIR,HAYIR,28.26
87.03,EVET,83.65,HAYIR,24.46,HAYIR,3.12,HAYIR,0.07,EVET,-0.49,HAYIR,2,8,KLGYO,BIST,-19.62,HAYIR,HAYIR,
17.5,HAYIR,312.67,HAYIR,10.96,EVET,1.04,HAYIR,-0.93,EVET,-4.95,HAYIR,2,8,KGYO,BIST,-14.74,HAYIR,HAYIR,
15.05,HAYIR,69.03,HAYIR,0.26,EVET,2.2,HAYIR,-0.54,EVET,0.96,HAYIR,2,8,KFEIN,BIST,39.93,HAYIR,HAYIR,5.43
15.91,HAYIR,42.96,HAYIR,4.46,EVET,1.27,HAYIR,1.63,EVET,0.23,HAYIR,2,8,KCAER,BIST,212.36,HAYIR,HAYIR,1.39
9.69,HAYIR,1403.3,HAYIR,13.74,EVET,0.8,HAYIR,-0.26,EVET,-31.3,HAYIR,2,8,EDBLW,NASDAQ,,,,
85.44,EVET,196.23,HAYIR,,,0.07,HAYIR,-0.01,EVET,0.04,HAYIR,2,8,GIBOW,NASDAQ,,,,
9.49,HAYIR,52.38,HAYIR,0.86,EVET,1.47,HAYIR,2.02,EVET,2.39,HAYIR,2,8,PPC,NASDAQ,,,,
,,-5166567.16,EVET,,,9.87,HAYIR,-0.89,EVET,-33.27,HAYIR,2,8,SMMT,NASDAQ,,,,
97.82,EVET,73.23,HAYIR,,,3.39,HAYIR,-0.32,EVET,4.72,HAYIR,2,8,NBIX,NASDAQ,,,,
11.61,HAYIR,480.05,HAYIR,11.35,EVET,2.08,HAYIR,-6.47,EVET,-9.19,HAYIR,2,8,HYFM,NASDAQ,,,,
30.95,HAYIR,610.0,HAYIR,6.26,EVET,4.25,HAYIR,0.5,EVET,-28.67,HAYIR,2,8,DFSC,NASDAQ,,,,
35.82,HAYIR,359.87,HAYIR,8.3,EVET,0.12,HAYIR,-0.65,EVET,-45.22,HAYIR,2,8,IVF,NASDAQ,,,,
33.62,HAYIR,84.63,HAYIR,2.07,EVET,1.23,HAYIR,2.19,EVET,4.81,HAYIR,2,8,YMAT,NASDAQ,,,,
16.04,HAYIR,361.37,HAYIR,1.9,EVET,0.38,HAYIR,-2.32,EVET,-6.2,HAYIR,2,8,TNMG,NASDAQ,,,,
1.56,HAYIR,668.0,HAYIR,3.74,EVET,21.93,HAYIR,2.96,EVET,2.06,HAYIR,2,8,HST,NASDAQ,,,,
-2.86,HAYIR,-4877.16,EVET,81.69,HAYIR,0.3,HAYIR,-0.09,EVET,-86.54,HAYIR,2,8,ZNB,NASDAQ,,,,
77.78,EVET,63.5,HAYIR,,,0.88,HAYIR,2.89,EVET,6.92,HAYIR,2,8,TIGO,NASDAQ,,,,
4.81,HAYIR,448.78,HAYIR,2.86,EVET,1.33,HAYIR,-0.96,EVET,5.35,HAYIR,2,8,TDIC,NASDAQ,,,,
65.69,EVET,76.81,HAYIR,,,1.36,HAYIR,-0.87,EVET,3.35,HAYIR,2,8,ALGN,NASDAQ,,,,
31.53,HAYIR,50.31,HAYIR,0.28,EVET,2.72,HAYIR,1.56,EVET,3.48,HAYIR,2,8,HCAI,NASDAQ,,,,
62.43,EVET,97.59,HAYIR,,,3.09,HAYIR,-1.1,EVET,-1.07,HAYIR,2,8,LSCC,NASDAQ,,,,
19.83,HAYIR,1607.68,HAYIR,6.27,EVET,2.37,HAYIR,-0.28,EVET,-24.14,HAYIR,2,8,INBS,NASDAQ,,,,
29.11,HAYIR,630.5,HAYIR,0.52,EVET,5.21,HAYIR,0.38,EVET,-36.88,HAYIR,2,8,ORKT,NASDAQ,,,,
-25.52,HAYIR,-205.4,EVET,25.12,HAYIR,1.48,HAYIR,-4.37,EVET,-86.8,HAYIR,2,8,MLEC,NASDAQ,,,,
60.42,EVET,14919.4,HAYIR,90.03,HAYIR,0.74,HAYIR,0.01,EVET,-48.43,HAYIR,2,8,MGRX,NASDAQ,,,,
29.67,HAYIR,92.3,HAYIR,0.32,EVET,3.33,HAYIR,-18.96,EVET,-1.4,HAYIR,2,8,GRRRW,NASDAQ,,,,
23.83,HAYIR,123.6,HAYIR,4.35,EVET,0.95,HAYIR,-4.33,EVET,-7.42,HAYIR,2,8,CAPS,NASDAQ,,,,
21.66,HAYIR,679.22,HAYIR,0.19,EVET,9.18,HAYIR,-1.15,EVET,8.02,HAYIR,2,8,XPON,NASDAQ,,,,
8.67,HAYIR,4.93,EVET,0.14,EVET,1.42,HAYIR,5.71,HAYIR,4.27,HAYIR,2,8,ENSG,NASDAQ,,,,
0.08,HAYIR,509874.2,HAYIR,0.03,EVET,4.38,HAYIR,0.46,EVET,-17.32,HAYIR,2,8,TGL,NASDAQ,,,,
12.98,HAYIR,218.51,HAYIR,2.25,EVET,0.2,HAYIR,0.62,EVET,-3.54,HAYIR,2,8,ABTS,NASDAQ,,,,
-3.68,HAYIR,-1700.69,EVET,57.01,HAYIR,0.1,HAYIR,-3.39,EVET,-239.27,HAYIR,2,8,RENX,NASDAQ,,,,
9.24,HAYIR,1814.49,HAYIR,2.58,EVET,5.14,HAYIR,0.65,EVET,-4.53,HAYIR,2,8,FTFT,NASDAQ,,,,
90.54,EVET,129.11,HAYIR,,,,,0.79,EVET,-2.67,HAYIR,2,8,OXBR,NASDAQ,,,,
18.48,HAYIR,76.69,HAYIR,0.05,EVET,1.32,HAYIR,0.09,EVET,0.42,HAYIR,2,8,JXG,NASDAQ,,,,
5.53,HAYIR,275.64,HAYIR,0.52,EVET,2.99,HAYIR,-0.51,EVET,-17.15,HAYIR,2,8,HKPD,NASDAQ,,,,
,,-7838.07,EVET,,,1.99,EVET,,,-100.66,HAYIR,2,8,ALZN,NASDAQ,,,,
-4381.29,HAYIR,-839.44,EVET,64.47,HAYIR,9.79,HAYIR,0.81,EVET,-21.01,HAYIR,2,8,CDIO,NASDAQ,,,,
,,-31466.67,EVET,,,1.12,HAYIR,-0.21,EVET,-1269.31,HAYIR,2,8,QNCX,NASDAQ,,,,
24.02,HAYIR,127.05,HAYIR,3.66,EVET,2.54,HAYIR,-8.4,EVET,-5.1,HAYIR,2,8,JCSE,NASDAQ,,,,
22.57,HAYIR,562.15,HAYIR,3.78,EVET,2.92,HAYIR,0.16,EVET,-72.96,HAYIR,2,8,EHGO,NASDAQ,,,,
12.21,HAYIR,3641.31,HAYIR,2.17,EVET,7.51,HAYIR,-0.4,EVET,-12.97,HAYIR,2,8,CTNT,NASDAQ,,,,
45.54,EVET,129681.11,HAYIR,76252.34,HAYIR,0.17,HAYIR,-0.09,EVET,16.14,HAYIR,2,8,ASBP,NASDAQ,,,,
,,,,,,0.25,HAYIR,-0.45,EVET,149.0,EVET,2,8,KTWOR,NASDAQ,,,,
9.07,HAYIR,488.91,HAYIR,,,1.66,EVET,0.17,EVET,-5.01,HAYIR,2,8,DUO,NASDAQ,,,,
11.6,HAYIR,113.79,HAYIR,,,1.93,EVET,-2.54,EVET,-3.91,HAYIR,2,8,AGMH,NASDAQ,,,,
57.6,EVET,52.64,HAYIR,,,6.28,HAYIR,2.4,EVET,4.91,HAYIR,2,8,NVMI,NASDAQ,,,,
,,-43843.75,EVET,,,5.41,HAYIR,-101.46,EVET,-0.03,HAYIR,2,8,REVB,NASDAQ,,,,
37.97,HAYIR,103.41,HAYIR,0.76,EVET,0.9,HAYIR,3.17,EVET,-1.81,HAYIR,2,8,SUNE,NASDAQ,,,,
10.67,HAYIR,2280.84,HAYIR,1.01,EVET,4.27,HAYIR,-0.05,EVET,-48.11,HAYIR,2,8,ILAG,NASDAQ,,,,
58.41,EVET,57.46,HAYIR,39.33,HAYIR,0.75,HAYIR,3.51,EVET,2.5,HAYIR,2,8,VLYPP,NASDAQ,,,,
100.0,EVET,10676.92,HAYIR,15.38,HAYIR,2.44,HAYIR,0.35,EVET,-60.59,HAYIR,2,8,VIVS,NASDAQ,,,,
100.0,EVET,281.01,HAYIR,,,1.19,HAYIR,1.06,EVET,-8.13,HAYIR,2,8,LMFA,NASDAQ,,,,
-177.53,HAYIR,-51.42,EVET,16.34,HAYIR,1.25,HAYIR,-0.45,EVET,-144.7,HAYIR,2,8,POLA,NASDAQ,,,,
23.36,HAYIR,121.03,HAYIR,2.25,EVET,0.77,HAYIR,-2.63,EVET,-42.76,HAYIR,2,8,MSS,NASDAQ,,,,
81.92,EVET,5989.29,HAYIR,,,3.81,HAYIR,0.37,EVET,-14.78,HAYIR,2,8,CODX,NASDAQ,,,,
39.92,HAYIR,138.93,HAYIR,0.63,EVET,1.39,HAYIR,-1.32,EVET,-3.26,HAYIR,2,8,CDTG,NASDAQ,,,,
3.91,HAYIR,6113.11,HAYIR,0.35,EVET,2.11,HAYIR,-0.01,EVET,-276.56,HAYIR,2,8,STFS,NASDAQ,,,,
100.0,EVET,195.46,HAYIR,,,1.09,HAYIR,-0.02,EVET,-21.83,HAYIR,2,8,LCFYW,NASDAQ,,,,
29.09,HAYIR,146.21,HAYIR,9.38,EVET,1.02,HAYIR,-7.67,EVET,-68.36,HAYIR,2,8,BOXL,NASDAQ,,,,
63.42,EVET,186.95,HAYIR,0.16,EVET,8.04,HAYIR,,,-14.42,HAYIR,2,8,IMRN,NASDAQ,,,,
-1.42,HAYIR,-91380.0,EVET,,,14.15,HAYIR,0.34,EVET,-23.67,HAYIR,2,8,WLDS,NASDAQ,,,,
73.42,EVET,77.69,HAYIR,,,6.9,HAYIR,-3.33,EVET,4.34,HAYIR,2,8,CHR,NASDAQ,,,,
58.41,EVET,57.46,HAYIR,39.33,HAYIR,0.75,HAYIR,3.51,EVET,2.5,HAYIR,2,8,VLYPO,NASDAQ,,,,
-22.04,HAYIR,-193.08,EVET,6.75,EVET,0.95,HAYIR,5.45,HAYIR,15.05,HAYIR,2,8,LAMR,NASDAQ,,,,
-38.3,HAYIR,-333.01,EVET,45.99,HAYIR,9.56,HAYIR,3.56,EVET,5.78,HAYIR,2,8,GLPI,NASDAQ,,,,
85.44,EVET,196.23,HAYIR,,,0.07,HAYIR,-0.01,EVET,0.04,HAYIR,2,8,GIBO,NASDAQ,,,,
,,-82200.0,EVET,,,3.97,HAYIR,0.67,EVET,-46.75,HAYIR,2,8,SLXN,NASDAQ,,,,
79.97,EVET,161.45,HAYIR,26.42,HAYIR,0.58,HAYIR,-5.42,EVET,-107.36,HAYIR,2,8,BETRW,NASDAQ,,,,
-1291.16,HAYIR,-394.76,EVET,4.92,EVET,8.7,HAYIR,,,-22.17,HAYIR,2,8,SILO,NASDAQ,,,,
,,-4967.73,EVET,,,3.63,HAYIR,0.97,EVET,-7.59,HAYIR,2,8,NVAWW,NASDAQ,,,,
60.59,EVET,90.41,HAYIR,,,2.87,HAYIR,-2.4,EVET,2.64,HAYIR,2,8,HIT,NASDAQ,,,,
9.44,HAYIR,71.17,HAYIR,0.2,EVET,0.92,HAYIR,0.15,EVET,-33.19,HAYIR,2,8,GURE,NASDAQ,,,,
22.91,HAYIR,110.61,HAYIR,1.48,EVET,0.77,HAYIR,3.98,EVET,-9.26,HAYIR,2,8,SWVLW,NASDAQ,,,,
72.69,EVET,116.16,HAYIR,0.88,EVET,11.19,HAYIR,32.12,HAYIR,0.06,HAYIR,2,8,INTJ,NASDAQ,,,,
65.9,EVET,538.81,HAYIR,,,2.15,HAYIR,0.25,EVET,-69.59,HAYIR,2,8,TNON,NASDAQ,,,,
67.41,EVET,51.12,HAYIR,2.61,EVET,0.56,HAYIR,10.57,HAYIR,5.59,HAYIR,2,8,XP,NASDAQ,,,,
25.0,HAYIR,327.55,HAYIR,0.7,EVET,2.61,HAYIR,-0.14,EVET,-61.72,HAYIR,2,8,TJGC,NASDAQ,,,,
21.37,HAYIR,391.88,HAYIR,11.48,EVET,0.66,HAYIR,-2.51,EVET,-60.11,HAYIR,2,8,GAUZ,NASDAQ,,,,
,,-3062.96,EVET,,,2.29,HAYIR,-0.15,EVET,-396.88,HAYIR,2,8,CLRO,NASDAQ,,,,
10.83,HAYIR,338.53,HAYIR,0.8,EVET,0.24,HAYIR,-2.42,EVET,-151.71,HAYIR,2,8,MRM,NASDAQ,,,,
19.22,HAYIR,182.67,HAYIR,0.54,EVET,1.28,HAYIR,-0.99,EVET,-13.48,HAYIR,2,8,SFHG,NASDAQ,,,,
14.23,HAYIR,152.21,HAYIR,6.56,EVET,0.98,HAYIR,-5.45,EVET,-58.44,HAYIR,2,8,FMFC,NASDAQ,,,,
100.0,EVET,28.46,EVET,,,,,,,,,2,8,MARPS,NASDAQ,,,,
76.32,EVET,1092.67,HAYIR,90.79,HAYIR,2.06,HAYIR,-0.39,EVET,-19.63,HAYIR,2,8,BLRX,NASDAQ,,,,
19.4,HAYIR,54.58,HAYIR,0.24,EVET,4.5,HAYIR,-0.31,EVET,1.14,HAYIR,2,8,CLIK,NASDAQ,,,,
77.99,EVET,164845.15,HAYIR,8148.78,HAYIR,2.96,HAYIR,-1.59,EVET,-29.19,HAYIR,2,8,AIMD,NASDAQ,,,,
51.59,EVET,48.47,HAYIR,,,3.29,HAYIR,-0.49,EVET,7.05,HAYIR,2,8,SEIC,NASDAQ,,,,
,,,,,,0.92,HAYIR,0.13,EVET,1755.95,EVET,2,8,MDCX,NASDAQ,,,,
52.08,EVET,199.24,HAYIR,18.99,HAYIR,0.16,HAYIR,0.66,EVET,5.2,HAYIR,2,8,VSEE,NASDAQ,,,,
6.9,HAYIR,592.26,HAYIR,16.13,HAYIR,1.68,EVET,-19.69,EVET,-31.99,HAYIR,2,8,TULP,NASDAQ,,,,
0.99,HAYIR,341.81,HAYIR,1.25,EVET,0.92,HAYIR,-0.49,EVET,4.03,HAYIR,2,8,MVSTW,NASDAQ,,,,
5.17,HAYIR,7777.04,HAYIR,,,1.79,EVET,-0.87,EVET,-10.23,HAYIR,2,8,AGAE,NASDAQ,,,,
-16.13,HAYIR,-1380.49,EVET,210.42,HAYIR,0.52,HAYIR,-0.65,EVET,-50.01,HAYIR,2,8,AIIOW,NASDAQ,,,,
12.78,HAYIR,35.28,HAYIR,0.29,EVET,3.1,HAYIR,0.97,EVET,3.84,HAYIR,2,8,SFD,NASDAQ,,,,
,,-10820.59,EVET,,,7.25,HAYIR,0.84,EVET,-31.51,HAYIR,2,8,BIVI,NASDAQ,,,,
71.88,EVET,80.5,HAYIR,,,2.4,HAYIR,-1.1,EVET,3.22,HAYIR,2,8,CART,NASDAQ,,,,
,,-5350.0,EVET,,,2.3,HAYIR,-0.06,EVET,-55.33,HAYIR,2,8,TPST,NASDAQ,,,,
89.74,EVET,114.63,HAYIR,27.2,HAYIR,3.13,HAYIR,-0.44,EVET,-11.02,HAYIR,2,8,TEM,NASDAQ,,,,
56.39,EVET,92.53,HAYIR,,,11.3,HAYIR,-0.31,EVET,0.79,HAYIR,2,8,SITM,NASDAQ,,,,
-1.42,HAYIR,-91380.0,EVET,,,14.15,HAYIR,0.34,EVET,-23.67,HAYIR,2,8,WLDSW,NASDAQ,,,,
19.25,HAYIR,428.36,HAYIR,12.83,EVET,0.33,HAYIR,0.34,EVET,-152.88,HAYIR,2,8,LLYVK,NASDAQ,,,,
47.85,EVET,342.21,HAYIR,,,2.12,HAYIR,-0.18,EVET,-17.07,HAYIR,2,8,BNGO,NASDAQ,,,,
16.92,HAYIR,166.33,HAYIR,2.13,EVET,2.3,HAYIR,-4.32,EVET,-4.85,HAYIR,2,8,ARTW,NASDAQ,,,,
0.7,HAYIR,5883.33,HAYIR,0.47,EVET,0.94,HAYIR,-0.41,EVET,-35.86,HAYIR,2,8,LEDS,NASDAQ,,,,
18.4,HAYIR,305.46,HAYIR,9.2,EVET,1.42,HAYIR,-1.26,EVET,16.94,HAYIR,2,8,LESL,NASDAQ,,,,
18.43,HAYIR,10312.64,HAYIR,1.85,EVET,3.34,HAYIR,0.31,EVET,-79.83,HAYIR,2,8,BFRG,NASDAQ,,,,
,,-2651.22,EVET,,,0.89,HAYIR,-0.17,EVET,-20.72,HAYIR,2,8,CXAI,NASDAQ,,,,
37.02,HAYIR,320.98,HAYIR,2.69,EVET,1.26,HAYIR,-0.43,EVET,-4.9,HAYIR,2,8,PSKY,NASDAQ,,,,
-102.48,HAYIR,-132.79,EVET,52.62,HAYIR,0.18,HAYIR,-0.5,EVET,-21.32,HAYIR,2,8,OLOX,NASDAQ,,,,
,,-3969.17,EVET,,,13.12,HAYIR,0.04,EVET,-15.41,HAYIR,2,8,NVNO,NASDAQ,,,,
-7741.77,HAYIR,-4943.13,EVET,,,5.72,HAYIR,0.04,EVET,-14.41,HAYIR,2,8,MYSE,NASDAQ,,,,
66.26,EVET,86.3,HAYIR,0.32,EVET,5.21,HAYIR,42.47,HAYIR,-0.77,HAYIR,2,8,BMRN,NASDAQ,,,,
,,,,,,0.42,HAYIR,-0.1,EVET,110.79,EVET,2,8,LIMN,NASDAQ,,,,
-16.59,HAYIR,-15139.47,EVET,,,2.21,HAYIR,-0.59,EVET,-24.89,HAYIR,2,8,ARBEW,NASDAQ,,,,
16.66,HAYIR,41.21,HAYIR,1.09,EVET,2.27,HAYIR,0.13,EVET,3.84,HAYIR,2,8,AMKR,NASDAQ,,,,
13.68,HAYIR,778.88,HAYIR,0.23,EVET,9.59,HAYIR,1.21,EVET,-13.73,HAYIR,2,8,MIMI,NASDAQ,,,,
-52.78,HAYIR,-479.15,EVET,,,93.57,HAYIR,1.4,EVET,-332.58,HAYIR,2,8,AIHS,NASDAQ,,,,
,,-2077.77,EVET,,,8.79,HAYIR,0.51,EVET,0.12,HAYIR,2,8,KPRX,NASDAQ,,,,
43.99,EVET,146.25,HAYIR,,,0.14,HAYIR,1.23,EVET,3.88,HAYIR,2,8,NAMMW,NASDAQ,,,,
25.17,HAYIR,82.55,HAYIR,,,1.71,EVET,-0.32,EVET,2.03,HAYIR,2,8,DXST,NASDAQ,,,,
-538.96,HAYIR,-745.06,EVET,,,3.66,HAYIR,0.43,EVET,-37.43,HAYIR,2,8,CLGN,NASDAQ,,,,
37.47,HAYIR,83.84,HAYIR,0.49,EVET,1.36,HAYIR,-1.31,EVET,3.25,HAYIR,2,8,BILI,NASDAQ,,,,
79.03,EVET,3999.97,HAYIR,,,11.69,HAYIR,0.21,EVET,-43.06,HAYIR,2,8,ITOC,NASDAQ,,,,
31.96,HAYIR,51.49,HAYIR,8.35,EVET,1.63,EVET,5.89,HAYIR,-36.31,HAYIR,2,8,WYNN,NASDAQ,,,,
100.0,EVET,195.46,HAYIR,,,1.09,HAYIR,-0.02,EVET,-21.83,HAYIR,2,8,LCFY,NASDAQ,,,,
95.58,EVET,58.89,HAYIR,,,3.56,HAYIR,-0.32,EVET,11.31,HAYIR,2,8,EXEL,NASDAQ,,,,
2.27,HAYIR,1567.19,HAYIR,6.71,EVET,1.45,HAYIR,-4.74,EVET,-7.69,HAYIR,2,8,YHGJ,NASDAQ,,,,
35.13,HAYIR,181.97,HAYIR,0.99,EVET,0.82,HAYIR,0.03,EVET,5.37,HAYIR,2,8,RIME,NASDAQ,,,,
,,-2934.78,EVET,,,1.01,HAYIR,0.17,EVET,-62.56,HAYIR,2,8,ERNA,NASDAQ,,,,
37.21,HAYIR,185.34,HAYIR,14.64,EVET,2.55,HAYIR,1.18,EVET,-2.4,HAYIR,2,8,IFBD,NASDAQ,,,,
,,-95302.64,EVET,,,1.6,EVET,,,-340.54,HAYIR,2,8,RNAZ,NASDAQ,,,,
89.8,EVET,307.53,HAYIR,,,3.59,HAYIR,-0.53,EVET,-25.02,HAYIR,2,8,BOLT,NASDAQ,,,,
-22.93,HAYIR,-282.57,EVET,,,75.21,HAYIR,0.99,EVET,-6.56,HAYIR,2,8,BTCT,NASDAQ,,,,
-13.92,HAYIR,-402.17,EVET,37.1,HAYIR,3.64,HAYIR,-4.79,EVET,-59.2,HAYIR,2,8,CWD,NASDAQ,,,,
2.51,HAYIR,121.68,HAYIR,0.33,EVET,1.04,HAYIR,-0.26,EVET,-18.73,HAYIR,2,8,IQST,NASDAQ,,,,
,,-3105.14,EVET,,,1.41,HAYIR,-0.12,EVET,-61.48,HAYIR,2,8,QNTM,NASDAQ,,,,
34.09,HAYIR,480.93,HAYIR,0.03,EVET,3.6,HAYIR,0.07,EVET,-65.41,HAYIR,2,8,CJMB,NASDAQ,,,,
,,,,,,0.15,HAYIR,0.08,EVET,48.81,EVET,2,8,ESLAW,NASDAQ,,,,
73.92,EVET,57.99,HAYIR,22.78,HAYIR,,,0.03,EVET,10.76,HAYIR,2,8,KSPI,NASDAQ,,,,
14.18,HAYIR,151.06,HAYIR,0.65,EVET,1.45,HAYIR,-1.82,EVET,-5.72,HAYIR,2,8,WXM,NASDAQ,,,,
42.01,EVET,56.15,HAYIR,13.25,EVET,0.8,HAYIR,6.44,HAYIR,1.94,HAYIR,2,8,LNT,NASDAQ,,,,
9.69,HAYIR,1403.3,HAYIR,13.74,EVET,0.8,HAYIR,-0.26,EVET,-31.3,HAYIR,2,8,EDBL,NASDAQ,,,,
,,,,,,0.18,HAYIR,-0.22,EVET,65.35,EVET,2,8,PFSA,NASDAQ,,,,
9.33,HAYIR,794.17,HAYIR,4.98,EVET,2.33,HAYIR,-1.43,EVET,-17.76,HAYIR,2,8,RIVN,NASDAQ,,,,
94.57,EVET,74.25,HAYIR,,,73.08,HAYIR,-0.93,EVET,4.1,HAYIR,2,8,TROW,NASDAQ,,,,
16.29,HAYIR,1113.41,HAYIR,2.18,EVET,2.87,HAYIR,-0.73,EVET,-27.35,HAYIR,2,8,INVZW,NASDAQ,,,,
100.0,EVET,123.63,HAYIR,,,0.16,HAYIR,-0.93,EVET,-73.28,HAYIR,2,8,UK,NASDAQ,,,,
9.43,HAYIR,294.76,HAYIR,1.56,EVET,4.44,HAYIR,2.24,EVET,10.5,HAYIR,2,8,GMEX,NASDAQ,,,,
0.31,HAYIR,11988.58,HAYIR,2.97,EVET,5.79,HAYIR,0.1,EVET,-67.71,HAYIR,2,8,JZXN,NASDAQ,,,,
17.83,HAYIR,110.39,HAYIR,0.13,EVET,1.81,EVET,18.6,HAYIR,0.01,HAYIR,2,8,LI,NASDAQ,,,,
-10.53,HAYIR,-1760.83,EVET,17.54,HAYIR,0.34,HAYIR,-1.12,EVET,-154.81,HAYIR,2,8,AREB,NASDAQ,,,,
46.93,EVET,70.41,HAYIR,,,0.76,HAYIR,-0.09,EVET,4.35,HAYIR,2,8,PFG,NASDAQ,,,,
,,-466670.16,EVET,,,5.81,HAYIR,0.76,EVET,-32.48,HAYIR,2,8,CNSP,NASDAQ,,,,
-13396.39,HAYIR,-1100.24,EVET,1927.3,HAYIR,11.35,HAYIR,0.3,EVET,-44.03,HAYIR,2,8,VRAX,NASDAQ,,,,
26.18,HAYIR,1288.89,HAYIR,7.34,EVET,0.86,HAYIR,-1.11,EVET,1.41,HAYIR,2,8,FEED,NASDAQ,,,,
-3018.59,HAYIR,-27.65,EVET,72.22,HAYIR,0.15,HAYIR,-1.78,EVET,-71.88,HAYIR,2,8,BNAIW,NASDAQ,,,,
43.09,EVET,53.43,HAYIR,,,2.21,HAYIR,-1.27,EVET,10.75,HAYIR,2,8,LOGI,NASDAQ,,,,
34.77,HAYIR,5976.16,HAYIR,8.23,EVET,4.27,HAYIR,0.53,EVET,-36.31,HAYIR,2,8,SOBR,NASDAQ,,,,
