Ceyrek,Brut_Kar_Marji_%,FaalGid_BrutKar_%,FinansGid_Gelir_%,Cari_Oran,NetBorc_FAVOK,ROE_%,Hisse
2021-05-01,63.93,57.67,0.87,1.53,0.25,7.12,CSCO
2021-07-31,63.57,57.15,0.75,1.49,0.14,7.29,CSCO
2021-10-30,62.43,57.31,0.69,1.62,0.11,6.98,CSCO
2022-01-29,63.28,56.68,0.69,1.42,0.28,7.53,CSCO
2022-04-30,63.27,55.55,0.7,1.49,0.14,7.53,CSCO
2022-07-31,60.69,56.34,0.71,1.43,0.15,7.08,CSCO
2022-10-29,61.22,57.58,0.73,1.45,0.1,6.63,CSCO
2023-01-28,62.0,60.94,0.79,1.41,-0.01,6.69,CSCO
2023-04-29,63.36,57.26,0.75,1.39,0.02,7.59,CSCO
2023-07-31,64.12,56.37,0.73,1.38,-0.09,8.92,CSCO
2023-10-28,65.16,55.26,0.76,1.47,-0.1,8.05,CSCO
2024-01-27,64.24,62.32,0.94,1.37,-0.14,5.7,CSCO
2024-04-27,65.13,73.52,2.81,0.89,1.67,4.12,CSCO
2024-07-27,64.37,70.19,3.06,0.91,1.61,4.76,CSCO
2024-10-26,65.9,74.15,3.02,0.88,1.65,5.99,CSCO
2025-01-25,65.12,65.83,2.89,0.87,1.39,5.33,CSCO
2025-04-26,65.57,65.49,2.85,0.95,1.33,5.42,CSCO
2025-07-26,63.25,66.73,2.51,1.0,1.23,5.44,CSCO
2025-10-25,65.48,65.49,2.35,0.93,1.13,6.1,CSCO
2026-01-24,64.97,62.08,2.41,0.96,1.21,6.65,CSCO
2020-03-29,46.61,40.52,1.66,4.47,0.38,12.63,LRCX
2020-06-30,45.86,40.97,1.76,3.43,0.26,13.44,LRCX
2020-09-27,47.41,36.19,1.64,3.31,0.41,15.18,LRCX
2020-12-27,46.4,37.04,1.52,3.19,0.48,15.78,LRCX
2021-03-28,46.27,32.85,1.36,3.13,0.41,19.93,LRCX
2021-06-30,46.2,31.29,1.25,3.3,0.1,18.99,LRCX
2021-09-26,45.92,30.58,1.05,3.27,0.16,20.27,LRCX
2021-12-26,46.8,32.35,1.11,3.13,-0.02,18.45,LRCX
2022-03-27,44.74,34.38,1.15,2.83,0.16,16.95,LRCX
2022-06-30,45.31,29.57,1.0,2.69,0.25,19.26,LRCX
2022-09-25,46.05,27.34,0.91,2.69,0.11,19.24,LRCX
2022-12-25,45.03,29.3,0.88,3.01,0.07,17.68,LRCX
2023-03-26,41.49,41.32,1.22,3.09,-0.07,9.68,LRCX
2023-06-30,45.46,41.39,1.45,3.16,-0.08,9.77,LRCX
2023-09-24,47.52,38.17,1.3,3.06,-0.03,11.03,LRCX
2023-12-24,46.76,39.84,1.23,3.06,-0.13,11.61,LRCX
2024-03-31,47.46,41.29,1.24,2.82,-0.14,12.04,LRCX
2024-06-30,47.53,38.78,1.2,2.97,-0.17,11.95,LRCX
2024-09-29,48.05,36.87,1.08,2.53,-0.19,13.18,LRCX
2024-12-29,47.37,35.65,1.04,2.54,-0.11,13.52,LRCX
2025-03-30,49.02,32.5,0.96,2.45,-0.14,13.99,LRCX
2025-06-29,50.08,32.77,0.83,2.21,-0.25,17.44,LRCX
2025-09-28,50.43,31.87,0.8,2.21,-0.28,15.39,LRCX
2025-12-28,49.6,31.72,0.79,2.26,-0.21,15.71,LRCX
2020-01-26,44.64,43.92,1.42,2.36,0.44,10.3,AMAT
2020-04-26,44.2,46.71,1.54,2.67,0.43,8.37,AMAT
2020-07-26,44.48,43.32,1.39,2.86,0.28,8.79,AMAT
2020-10-25,45.44,39.77,1.26,3.0,0.06,10.69,AMAT
2021-01-31,45.51,45.34,1.18,3.17,-0.09,9.85,AMAT
2021-05-02,47.53,40.48,1.09,3.1,-0.09,11.09,AMAT
2021-08-01,47.89,32.15,0.92,2.98,-0.04,14.23,AMAT
2021-10-31,48.1,31.65,0.93,2.54,0.09,13.98,AMAT
2022-01-30,47.19,33.36,0.91,2.51,0.06,15.07,AMAT
2022-05-01,46.87,35.29,0.93,2.29,0.31,13.27,AMAT
2022-07-31,46.1,35.99,0.97,2.26,0.36,13.31,AMAT
2022-10-30,45.95,35.7,0.84,2.16,0.45,13.05,AMAT
2023-01-29,46.67,37.36,0.88,2.31,0.3,12.79,AMAT
2023-04-30,46.67,38.24,0.92,2.26,0.19,11.15,AMAT
2023-07-30,46.32,39.45,0.93,2.3,0.01,10.34,AMAT
2023-10-29,47.14,37.8,0.86,2.6,-0.01,12.26,AMAT
2024-01-28,47.77,38.61,0.88,2.71,-0.09,11.58,AMAT
2024-04-28,47.44,39.36,0.89,2.8,-0.13,9.46,AMAT
2024-07-28,47.29,39.41,0.93,2.86,-0.19,9.05,AMAT
2024-10-27,47.34,38.65,0.94,2.51,-0.17,9.11,AMAT
2025-01-26,48.79,37.79,0.89,2.68,0.04,6.36,AMAT
2025-04-27,49.08,37.76,0.96,2.46,0.05,11.27,AMAT
2025-07-27,48.78,37.31,0.9,2.5,0.14,9.12,AMAT
2025-10-26,48.01,47.57,1.04,2.61,-0.02,9.29,AMAT
2026-01-25,48.99,38.98,0.98,2.71,-0.0,9.33,AMAT
2020-03-31,62.49,77.84,2.56,0.64,3.14,3.28,TMUS
2020-06-30,61.72,92.48,4.75,1.05,4.62,0.17,TMUS
2020-09-30,60.14,77.87,4.2,0.98,3.63,1.94,TMUS
2020-12-31,52.55,83.98,3.92,1.1,4.15,1.15,TMUS
2021-03-31,56.85,80.96,4.23,0.96,4.14,1.41,TMUS
2021-06-30,55.17,80.86,4.26,0.94,4.16,1.45,TMUS
2021-09-30,55.75,85.52,4.26,0.87,4.56,1.01,TMUS
2021-12-31,49.71,89.71,4.01,0.89,5.18,0.61,TMUS
2022-03-31,51.92,82.71,4.29,0.81,5.12,1.02,TMUS
2022-06-30,53.46,93.27,4.32,0.85,6.52,-0.15,TMUS
2022-09-30,55.36,88.12,4.25,0.81,5.84,0.72,TMUS
2022-12-31,57.23,76.32,4.05,0.77,4.46,2.12,TMUS
2023-03-31,61.04,71.65,4.25,0.79,4.14,2.9,TMUS
2023-06-30,63.51,68.89,4.49,0.82,3.98,3.38,TMUS
2023-09-30,62.94,70.32,4.1,0.86,3.99,3.31,TMUS
2023-12-31,58.98,71.19,4.15,0.91,3.96,3.11,TMUS
2024-03-31,63.83,68.03,4.49,0.94,3.69,3.82,TMUS
2024-06-30,65.85,64.44,4.32,0.84,3.42,4.67,TMUS
2024-09-30,65.14,63.48,4.15,1.08,3.34,4.76,TMUS
2024-12-31,59.83,64.96,3.85,0.91,3.48,4.83,TMUS
2025-03-31,64.57,64.41,4.39,1.16,3.42,4.83,TMUS
2025-06-30,65.1,62.1,4.36,1.21,3.22,5.27,TMUS
2025-09-30,49.29,55.08,3.92,0.89,3.76,4.49,TMUS
2025-12-31,42.48,62.62,3.89,1.0,3.83,3.55,TMUS
2020-03-31,26.03,51.6,0.61,0.74,1.66,1.28,LIN
2020-06-30,25.62,48.59,1.21,0.8,1.72,1.01,LIN
2020-09-30,27.02,43.52,,0.83,1.47,1.52,LIN
2020-12-31,27.42,42.13,1.94,0.8,1.42,1.63,LIN
2021-03-31,27.93,40.63,0.54,0.74,1.19,2.12,LIN
2021-06-30,29.26,38.58,0.37,0.71,1.3,1.84,LIN
2021-09-30,27.87,38.79,,0.81,1.21,2.21,LIN
2021-12-31,26.95,36.9,0.69,0.74,1.22,2.33,LIN
2022-03-31,33.11,29.94,0.23,0.84,1.13,2.73,LIN
2022-06-30,33.43,29.68,0.17,0.74,1.77,0.94,LIN
2022-09-30,32.33,29.32,0.3,0.74,1.07,3.38,LIN
2022-12-31,31.85,31.8,0.11,0.79,1.25,3.32,LIN
2023-03-31,34.35,30.49,0.44,0.73,1.18,3.79,LIN
2023-06-30,35.69,29.64,0.1,0.78,1.19,3.95,LIN
2023-09-30,35.34,29.29,0.9,0.83,1.15,4.02,LIN
2023-12-31,35.2,29.81,2.6,0.8,1.24,3.88,LIN
2024-03-31,36.23,30.6,0.7,0.91,1.25,4.19,LIN
2024-06-30,36.99,28.65,0.87,0.95,1.32,4.36,LIN
2024-09-30,36.38,28.29,,0.96,1.41,3.96,LIN
2024-12-31,36.81,27.98,2.8,0.89,1.3,4.53,LIN
2025-03-31,37.54,27.06,,0.94,1.51,4.4,LIN
2025-06-30,49.31,43.81,0.79,0.93,1.57,4.59,LIN
2025-09-30,38.02,28.49,0.94,0.82,1.56,5.0,LIN
2025-12-31,48.12,52.15,0.73,0.88,1.81,4.11,LIN
2020-03-28,60.6,41.43,0.68,1.74,0.7,7.41,INTC
2020-06-27,53.26,45.69,0.94,1.97,0.84,6.22,INTC
2020-09-26,53.13,48.06,0.87,1.66,1.02,5.74,INTC
2020-12-31,55.78,48.57,0.74,1.91,0.72,7.23,INTC
2021-03-27,55.17,45.61,0.97,1.9,1.1,4.21,INTC
2021-06-26,57.08,47.42,0.66,1.99,0.88,5.94,INTC
2021-09-25,55.99,51.36,0.75,2.07,0.81,7.57,INTC
2021-12-31,53.63,54.42,0.65,2.1,0.99,4.85,INTC
2022-04-02,50.37,53.04,0.68,2.13,0.59,7.87,INTC
2022-07-02,36.47,112.53,0.71,1.86,3.3,-0.45,INTC
2022-10-01,42.61,102.68,0.74,1.77,2.75,1.02,INTC
2022-12-31,39.17,120.58,1.06,1.57,2.93,-0.65,INTC
2023-04-01,34.21,136.63,1.65,1.76,7.5,-2.81,INTC
2023-07-01,35.82,121.91,1.65,1.6,6.08,1.47,INTC
2023-09-30,42.51,100.13,1.44,1.53,3.97,0.29,INTC
2023-12-31,45.74,63.32,1.73,1.54,1.89,2.53,INTC
2024-03-30,41.0,120.49,2.03,1.57,5.45,-0.36,INTC
2024-06-29,35.43,143.19,2.29,1.59,12.15,-1.4,INTC
2024-09-28,15.03,553.53,1.58,1.31,-1.98,-16.72,INTC
2024-12-28,39.16,92.62,1.37,1.33,3.0,-0.13,INTC
2025-03-29,36.88,106.44,2.36,1.31,4.32,-0.82,INTC
2025-06-28,27.54,189.67,1.77,1.24,21.82,-2.98,INTC
2025-09-27,38.22,86.91,2.07,1.6,1.13,3.82,INTC
2025-12-27,36.15,88.87,2.07,2.02,2.21,-0.52,INTC
2020-03-21,55.86,75.19,2.09,1.1,2.97,9.94,PEP
2020-06-13,55.55,73.82,1.47,0.97,3.01,13.18,PEP
2020-09-05,54.92,69.69,1.46,0.93,2.39,16.99,PEP
2020-12-31,53.57,76.51,1.51,0.98,2.59,13.71,PEP
2021-03-20,54.99,71.63,1.74,0.93,3.07,12.29,PEP
2021-06-12,53.79,69.73,1.25,0.91,2.29,15.41,PEP
2021-09-04,53.47,70.74,1.15,0.95,2.15,14.01,PEP
2021-12-31,51.96,80.47,4.48,0.83,2.16,8.24,PEP
2022-03-19,54.12,39.92,1.48,0.87,1.38,23.41,PEP
2022-06-11,53.45,80.79,1.17,0.83,2.99,7.7,PEP
2022-09-03,53.08,71.25,0.86,0.92,1.97,14.24,PEP
2022-12-31,52.06,94.41,0.98,0.8,4.65,3.02,PEP
2023-03-25,55.24,73.33,1.12,0.87,2.72,11.34,PEP
2023-06-17,54.66,70.01,0.9,0.84,2.07,15.54,PEP
2023-09-09,54.48,68.58,0.86,0.88,1.77,16.44,PEP
2023-12-31,52.97,88.59,0.78,0.85,3.0,7.04,PEP
2024-03-23,54.81,72.84,1.11,0.86,2.67,10.72,PEP
2024-06-15,55.92,67.83,1.04,0.83,1.93,15.85,PEP
2024-09-07,55.42,70.04,0.94,0.89,1.96,15.06,PEP
2024-12-31,52.56,84.59,0.95,0.82,2.73,8.44,PEP
2025-03-22,55.77,74.15,1.47,0.83,2.93,9.97,PEP
2025-06-14,54.66,70.62,1.14,0.78,3.9,6.86,PEP
2025-09-06,53.57,71.13,1.1,0.91,2.33,13.43,PEP
2025-12-27,53.23,77.23,1.13,0.85,2.16,12.45,PEP
2020-03-31,75.44,49.33,5.62,1.59,1.85,19.24,AMGN
2020-06-30,76.02,50.76,4.77,2.18,1.93,16.92,AMGN
2020-09-30,75.7,49.55,4.7,2.28,1.85,18.44,AMGN
2020-12-31,75.93,60.14,4.79,1.81,2.18,17.16,AMGN
2021-03-31,74.75,51.73,4.83,1.66,2.23,17.63,AMGN
2021-06-30,74.92,83.06,4.31,1.31,3.86,5.63,AMGN
2021-09-30,76.01,53.35,4.41,1.64,1.94,22.93,AMGN
2021-12-31,74.91,55.07,4.89,1.59,1.91,28.34,AMGN
2022-03-31,74.98,46.55,4.73,1.44,2.7,161.14,AMGN
2022-06-30,77.1,57.2,4.97,1.53,2.91,54.44,AMGN
2022-09-30,76.13,47.47,5.53,1.68,2.03,58.66,AMGN
2022-12-31,74.46,56.21,6.07,1.41,2.55,44.14,AMGN
2023-03-31,71.83,56.19,8.89,3.14,1.54,53.12,AMGN
2023-06-30,74.05,48.12,10.76,2.77,2.09,20.34,AMGN
2023-09-30,73.84,60.35,11.0,2.86,1.79,22.6,AMGN
2023-12-31,62.03,75.0,10.02,1.65,4.39,12.31,AMGN
2024-03-31,57.03,76.67,11.06,1.42,6.3,-2.25,AMGN
2024-06-30,61.42,62.95,9.63,1.26,4.44,12.59,AMGN
2024-09-30,61.07,60.58,9.13,1.32,2.44,37.6,AMGN
2024-12-31,65.75,61.32,8.22,1.26,4.11,10.67,AMGN
2025-03-31,63.58,77.26,8.87,1.17,2.97,27.87,AMGN
2025-06-30,67.15,57.05,7.72,1.31,3.33,19.28,AMGN
2025-09-30,67.75,60.99,7.17,1.28,1.91,33.43,AMGN
2025-12-31,81.91,51.37,6.6,1.14,2.24,15.4,AMGN
2020-03-31,58.56,48.12,2.76,2.61,2.74,3.4,KLAC
2020-06-30,57.42,45.93,2.74,2.78,1.11,15.43,KLAC
2020-09-30,59.67,42.66,2.56,2.72,0.95,15.31,KLAC
2020-12-31,59.43,41.89,2.36,2.59,0.82,15.58,KLAC
2021-03-31,60.66,38.57,2.17,2.66,0.68,18.22,KLAC
2021-06-30,59.89,37.59,2.08,2.71,0.63,18.74,KLAC
2021-09-30,60.96,35.54,1.84,2.44,0.57,27.67,KLAC
2021-12-31,61.4,33.13,1.61,2.41,0.45,17.72,KLAC
2022-03-31,61.02,35.92,1.75,2.33,0.61,17.9,KLAC
2022-06-30,60.65,35.38,1.78,2.5,1.19,57.47,KLAC
2022-09-30,61.78,34.01,2.73,2.43,0.92,48.81,KLAC
2022-12-31,59.49,32.44,2.49,2.34,0.88,37.6,KLAC
2023-03-31,58.67,39.7,3.07,2.35,1.15,26.01,KLAC
2023-06-30,59.11,40.8,3.16,2.24,1.08,23.45,KLAC
2023-09-30,60.5,37.99,3.1,2.21,1.06,24.79,KLAC
2023-12-31,60.72,36.93,2.98,1.91,1.28,19.14,KLAC
2024-03-31,59.11,39.07,3.4,2.14,1.41,19.44,KLAC
2024-06-30,62.04,33.89,3.23,2.15,1.07,24.83,KLAC
2024-09-30,59.62,33.89,2.89,2.13,0.96,26.57,KLAC
2024-12-31,60.3,33.05,2.44,2.36,0.92,23.0,KLAC
2025-03-31,61.62,31.1,2.35,2.54,0.74,27.18,KLAC
2025-06-30,63.24,30.04,2.3,2.62,0.67,25.63,KLAC
2025-09-30,61.27,32.01,2.21,2.69,0.7,22.49,KLAC
2025-12-31,61.45,32.76,2.11,2.77,0.64,20.96,KLAC
2020-03-31,82.53,47.54,4.34,3.04,1.35,7.03,GILD
2020-06-30,79.31,173.13,4.67,2.33,-1.82,-18.52,GILD
2020-09-30,82.65,63.19,3.59,3.25,2.9,2.06,GILD
2020-12-31,81.16,55.99,3.6,1.4,2.53,8.52,GILD
2021-03-31,78.81,42.91,4.0,1.37,2.18,9.12,GILD
2021-06-30,77.64,53.47,4.12,1.36,2.44,7.72,GILD
2021-09-30,83.52,38.01,3.37,1.37,1.38,12.07,GILD
2021-12-31,63.74,79.64,3.29,1.27,3.49,1.81,GILD
2022-03-31,78.39,96.19,3.61,1.48,8.97,0.1,GILD
2022-06-30,76.96,57.89,3.87,1.43,2.37,5.65,GILD
2022-09-30,80.19,49.76,3.25,1.3,1.61,8.49,GILD
2022-12-31,81.11,62.17,3.06,1.29,1.78,7.72,GILD
2023-03-31,77.94,65.56,3.62,1.28,2.34,4.81,GILD
2023-06-30,78.15,67.71,3.49,1.02,1.95,4.94,GILD
2023-09-30,77.8,52.18,3.29,1.34,1.49,9.77,GILD
2023-12-31,70.62,67.91,3.54,1.43,1.89,6.26,GILD
2024-03-31,76.79,184.18,3.8,1.08,-1.45,-23.78,GILD
2024-06-30,77.79,51.12,3.41,1.14,1.72,8.83,GILD
2024-09-30,79.14,85.13,3.15,1.26,2.42,6.78,GILD
2024-12-31,79.11,59.05,3.29,1.6,1.39,9.22,GILD
2025-03-31,76.9,56.37,3.9,1.37,1.63,6.86,GILD
2025-06-30,78.8,55.66,3.59,1.32,1.47,9.96,GILD
2025-09-30,79.8,46.34,3.3,1.45,0.96,14.17,GILD
2025-12-31,86.84,56.93,3.22,1.68,1.82,9.65,GILD
2020-03-31,62.72,40.42,1.35,3.49,0.66,15.18,TXN
2020-06-30,64.28,41.02,1.48,3.92,0.4,18.05,TXN
2020-09-30,64.27,34.41,1.28,4.24,0.53,16.25,TXN
2020-12-31,64.92,31.48,1.18,4.28,0.45,18.37,TXN
2021-03-31,65.21,30.68,1.07,6.12,0.43,17.24,TXN
2021-06-30,67.18,28.08,0.96,5.08,0.26,17.31,TXN
2021-09-30,67.89,26.87,0.97,5.63,0.2,16.02,TXN
2021-12-31,69.33,25.28,1.01,5.33,0.33,16.04,TXN
2022-03-31,70.17,25.54,1.06,5.54,0.38,15.7,TXN
2022-06-30,69.55,24.88,0.94,5.09,0.29,16.26,TXN
2022-09-30,69.01,25.96,1.01,4.92,0.4,15.82,TXN
2022-12-31,66.1,29.51,1.28,4.7,0.61,13.46,TXN
2023-03-31,65.38,32.45,1.55,5.17,0.62,11.21,TXN
2023-06-30,64.22,32.23,1.96,5.72,0.81,10.8,TXN
2023-09-30,62.11,32.79,2.16,5.69,0.92,10.28,TXN
2023-12-31,59.63,36.94,2.4,4.55,1.17,8.11,TXN
2024-03-31,57.22,38.62,3.17,4.91,1.65,6.51,TXN
2024-06-30,57.85,43.55,3.43,4.62,1.58,6.55,TXN
2024-09-30,59.6,37.19,3.16,4.31,1.44,7.89,TXN
2024-12-31,57.75,40.49,3.24,4.12,1.54,7.13,TXN
2025-03-31,56.84,42.76,3.15,5.26,1.36,7.19,TXN
2025-06-30,57.89,39.3,2.99,5.81,1.31,7.89,TXN
2025-09-30,57.42,38.93,2.97,4.45,1.2,8.2,TXN
2025-12-31,55.89,40.41,3.19,4.35,1.47,7.15,TXN
2020-03-31,67.14,61.66,,4.96,,3.68,ISRG
2020-06-30,59.02,83.97,,6.38,,0.78,ISRG
2020-09-30,67.21,62.67,,7.04,,3.38,ISRG
2020-12-31,67.4,53.58,,6.86,,3.74,ISRG
2021-03-31,69.86,53.82,,6.71,,4.18,ISRG
2021-06-30,69.92,50.06,,5.99,,4.75,ISRG
2021-09-30,69.22,54.44,,5.58,,3.32,ISRG
2021-12-31,68.41,57.54,,5.08,-0.57,3.18,ISRG
2022-03-31,67.87,59.58,,5.22,,3.01,ISRG
2022-06-30,67.23,61.15,,5.36,,2.55,ISRG
2022-09-30,67.55,62.09,,5.1,,2.81,ISRG
2022-12-31,67.12,66.47,,4.4,,2.94,ISRG
2023-03-31,65.62,65.18,,5.26,,3.17,ISRG
2023-06-30,66.74,60.47,,5.22,,3.54,ISRG
2023-09-30,66.94,60.09,,5.31,,3.32,ISRG
2023-12-31,66.24,64.76,,4.76,,4.56,ISRG
2024-03-31,65.87,62.31,,5.55,,3.9,ISRG
2024-06-30,68.3,58.67,,5.15,,3.58,ISRG
2024-09-30,67.41,57.98,,4.3,,3.63,ISRG
2024-12-31,68.04,55.25,,4.07,-0.55,4.17,ISRG
2025-03-31,64.69,60.34,,4.98,,4.08,ISRG
2025-06-30,66.31,54.05,,5.17,,3.69,ISRG
2025-09-30,66.36,54.3,,4.73,,4.16,ISRG
2025-12-31,66.44,54.61,,4.87,-0.71,4.46,ISRG
2020-03-31,54.67,128.5,,9.45,4.52,-1.03,SHOP
2020-06-30,52.5,99.92,,13.69,-17.79,0.78,SHOP
2020-09-30,52.79,87.52,0.16,17.87,-2.66,3.09,SHOP
2020-12-31,51.59,77.69,0.82,15.69,-3.32,1.94,SHOP
2021-03-31,56.51,78.72,0.09,17.13,-0.31,13.77,SHOP
2021-06-30,55.46,77.54,0.08,16.55,-0.34,8.69,SHOP
2021-09-30,54.19,100.67,0.08,13.97,-0.2,10.1,SHOP
2021-12-31,50.19,97.92,0.06,12.15,0.71,-3.34,SHOP
2022-03-31,52.99,115.36,0.07,11.84,3.88,-15.06,SHOP
2022-06-30,50.66,128.96,0.07,11.17,3.1,-13.81,SHOP
2022-09-30,48.46,152.27,0.06,6.64,0.06,-1.83,SHOP
2022-12-31,46.02,123.64,0.05,7.07,0.11,-7.57,SHOP
2023-03-31,47.55,126.92,,6.71,0.52,0.8,SHOP
2023-06-30,49.29,295.93,,6.71,0.43,-17.57,SHOP
2023-09-30,52.57,86.46,,7.23,-0.31,8.67,SHOP
2023-12-31,49.53,72.79,,6.99,-0.22,7.25,SHOP
2024-03-31,51.42,91.01,,7.14,-1.24,-3.07,SHOP
2024-06-30,51.1,76.94,,7.32,-0.34,1.86,SHOP
2024-09-30,51.71,74.69,,7.1,-0.26,8.18,SHOP
2024-12-31,48.08,65.61,,3.71,-0.17,11.19,SHOP
2025-03-31,49.53,82.63,,3.71,-0.15,-6.17,SHOP
2025-06-30,48.58,77.65,,3.85,-0.27,7.46,SHOP
2025-09-30,48.91,75.34,,3.93,-1.03,2.11,SHOP
2025-12-31,46.11,62.73,,5.92,-0.57,5.52,SHOP
2021-03-31,63.06,96.99,5.8,2.43,3.37,8.09,APP
2021-06-30,63.24,91.73,2.85,2.85,1.17,0.72,APP
2021-09-30,65.05,90.47,2.58,2.85,1.27,0.01,APP
2021-12-31,66.59,88.92,3.83,5.05,2.59,1.47,APP
2022-03-31,54.95,137.24,5.12,2.93,156.5,-5.73,APP
2022-06-30,60.85,88.7,4.7,2.82,2.83,-1.14,APP
2022-09-30,57.79,88.05,6.82,3.36,2.73,1.26,APP
2022-12-31,47.41,106.74,7.79,3.35,6.1,-4.18,APP
2023-03-31,63.38,86.54,10.42,3.31,2.54,-0.24,APP
2023-06-30,65.53,73.29,6.8,2.87,2.24,5.3,APP
2023-09-30,69.33,68.91,9.09,1.61,2.31,9.91,APP
2023-12-31,71.3,60.35,7.05,1.71,1.81,13.71,APP
2024-03-31,72.2,55.55,7.01,2.11,1.7,31.07,APP
2024-06-30,82.88,34.76,10.5,2.28,1.5,38.04,APP
2024-09-30,85.52,25.2,8.97,2.41,1.15,46.3,APP
2024-12-31,76.66,42.23,6.86,2.19,0.95,54.98,APP
2025-03-31,81.72,45.29,3.56,1.68,1.05,100.17,APP
2025-06-30,87.68,13.23,4.08,2.74,0.59,70.22,APP
2025-09-30,87.56,12.29,3.66,3.25,0.42,56.69,APP
2025-12-31,88.93,13.51,3.09,3.32,0.2,51.64,APP
2020-02-01,65.06,67.76,3.74,1.08,2.53,1.74,ADI
2020-05-02,64.29,59.37,3.8,1.3,2.19,2.31,ADI
2020-08-01,66.79,56.91,3.15,1.47,1.81,3.08,ADI
2020-10-31,67.03,54.87,3.18,1.84,1.55,3.22,ADI
2021-01-30,67.08,55.63,2.73,1.57,1.51,3.21,ADI
2021-05-01,68.41,54.28,2.59,1.05,1.34,3.48,ADI
2021-07-31,69.43,50.08,2.54,1.11,1.13,4.1,ADI
2021-10-30,62.1,93.19,2.33,1.94,3.21,0.2,ADI
2022-01-29,62.34,78.2,1.94,2.09,1.18,0.75,ADI
2022-04-30,65.43,52.78,1.67,1.99,0.75,2.11,ADI
2022-07-30,65.7,56.28,1.65,1.92,0.8,2.04,ADI
2022-10-29,65.98,48.55,1.47,2.02,0.77,2.57,ADI
2023-01-28,65.37,46.77,1.86,2.12,0.71,2.63,ADI
2023-04-29,65.72,47.38,1.94,1.79,0.8,2.71,ADI
2023-07-29,63.76,52.62,2.25,1.71,0.95,2.44,ADI
2023-10-28,60.62,61.47,2.64,1.37,1.28,1.4,ADI
2024-02-03,58.66,60.25,3.07,1.51,1.27,1.3,ADI
2024-05-04,54.66,67.28,3.57,1.58,1.64,0.86,ADI
2024-08-03,56.71,62.53,3.68,1.69,1.44,1.11,ADI
2024-11-02,57.96,59.79,3.39,1.84,1.26,1.36,ADI
2025-02-01,59.03,65.65,3.11,1.93,1.27,1.12,ADI
2025-05-03,61.04,57.93,2.83,2.08,1.0,1.63,ADI
2025-08-02,62.14,54.29,2.76,2.32,1.2,1.52,ADI
2025-11-01,63.13,51.32,2.87,2.19,1.05,2.33,ADI
2026-01-31,64.71,51.25,2.73,1.76,0.95,2.46,ADI
2020-03-31,72.02,193.34,2.3,1.5,-0.15,-18.97,PDD
2020-06-30,78.17,117.2,1.34,1.55,-0.79,-3.05,PDD
2020-09-30,77.06,111.83,1.17,1.39,-0.69,-2.76,PDD
2020-12-31,56.58,113.63,1.05,1.78,0.72,-2.29,PDD
2021-03-31,51.52,136.31,1.51,1.76,0.26,-4.66,PDD
2021-06-30,65.73,86.81,1.28,1.84,-0.82,3.72,PDD
2021-09-30,69.5,85.69,1.39,1.82,0.14,2.41,PDD
2021-12-31,76.07,66.66,1.11,1.72,0.22,8.81,PDD
2022-03-31,69.91,87.05,0.05,1.89,0.74,3.39,PDD
2022-06-30,74.68,62.96,0.04,2.05,0.08,9.79,PDD
2022-09-30,79.12,62.85,0.04,2.27,-0.2,9.88,PDD
2022-12-31,77.58,70.5,0.03,1.85,-0.45,8.03,PDD
2023-03-31,70.44,73.86,0.03,1.94,-0.09,6.4,PDD
2023-06-30,64.25,62.14,0.02,1.91,-0.25,9.02,PDD
2023-09-30,61.03,60.35,0.02,1.83,-0.51,9.59,PDD
2023-12-31,60.53,58.38,0.01,1.93,-0.55,12.43,PDD
2024-03-31,62.34,52.0,,2.09,-0.44,12.8,PDD
2024-06-30,65.28,48.61,,2.11,-0.36,12.6,PDD
2024-09-30,60.03,59.27,,2.15,-0.56,8.97,PDD
2024-12-31,56.79,59.26,,2.21,-0.46,8.76,PDD
2025-03-31,57.2,70.61,,2.27,-0.91,4.47,PDD
2025-06-30,55.9,55.63,,2.36,-0.37,8.5,PDD
2025-09-30,56.74,59.27,,2.36,-0.82,7.49,PDD
2020-03-31,34.48,40.99,0.86,1.3,0.93,8.96,HON
2020-06-30,31.77,45.5,1.2,1.63,1.33,5.96,HON
2020-09-30,32.07,42.02,1.3,1.64,1.36,4.19,HON
2020-12-31,33.38,40.46,1.07,1.47,1.09,7.74,HON
2021-03-31,33.61,41.92,1.06,1.43,1.05,7.93,HON
2021-06-30,32.81,41.25,0.94,1.41,1.1,7.97,HON
2021-09-30,32.88,40.29,1.06,1.29,1.21,7.05,HON
2021-12-31,33.8,40.43,0.92,1.3,1.12,7.69,HON
2022-03-31,34.61,42.84,1.01,1.21,1.31,6.17,HON
2022-06-30,33.95,42.25,0.97,1.2,1.31,7.19,HON
2022-09-30,33.88,39.92,1.1,1.24,1.0,8.76,HON
2022-12-31,34.5,36.79,1.57,1.25,1.67,6.1,HON
2023-03-31,38.84,46.78,1.92,1.26,1.38,8.24,HON
2023-06-30,39.07,45.17,2.05,1.41,1.34,8.6,HON
2023-09-30,38.88,44.33,2.24,1.35,1.26,8.79,HON
2023-12-31,39.22,43.51,2.14,1.27,1.69,7.97,HON
2024-03-31,39.28,46.0,2.42,1.66,1.42,8.89,HON
2024-06-30,39.05,46.3,2.61,1.21,1.81,9.11,HON
2024-09-30,38.78,46.06,3.05,1.44,2.15,8.12,HON
