Ceyrek,Brut_Kar_Marji_%,FaalGid_BrutKar_%,FinansGid_Gelir_%,Cari_Oran,NetBorc_FAVOK,ROE_%,EPS,FK_Orani,Hisse,BKM_Filtre,FGBK_Filtre,FGG_Filtre,FK_Filtre,FS_Filtre,CO_Filtre,NB_Filtre,ROE_Filtre,EPS_Artis_Filtre,Icsel_Deger,Toplam_Gecilen
,1.56,88.12,3.97,0.7,2.28,6.57,0.669,2.48,IZMDC,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,66.14,3
,3.98,43.41,3.7,0.69,3.76,-3.77,-0.4074,-4.07,IZMDC,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,-0.52,-457.19,1.68,0.65,44.37,-0.02,-0.0018,-919.9,IZMDC,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,2
,2.54,79.33,4.97,0.64,2.74,-0.19,-0.0237,-70.16,IZMDC,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,,,,,,,,,JANTS,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,18.7,54.13,3.28,1.66,0.33,0.3,0.02,213.48,JANTS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,1.98,3
,26.06,39.55,3.84,1.73,-0.24,0.5,0.0479,89.19,JANTS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,4.74,3
,17.41,66.74,4.74,1.81,-0.76,-1.42,-0.1125,-37.98,JANTS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,13.48,121.2,2.84,1.7,0.29,0.51,0.043,99.38,JANTS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,4.25,3
,18.46,48.33,1.94,1.75,0.0,-0.67,-0.0636,-67.15,JANTS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,,,,,,,,,KAREL,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,1.39,736.05,7.01,0.92,-7.74,-21.48,-0.6332,-3.49,KAREL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,-0.71,-1579.76,11.19,0.85,-11.73,-37.99,-0.8907,-2.48,KAREL,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,3
,6.93,162.11,10.94,0.82,3.04,-20.43,-0.4363,-5.07,KAREL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,8.41,73.28,10.06,0.84,9.7,-29.87,-0.6101,-3.62,KAREL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,14.78,70.9,7.55,0.8,1.78,-4.78,-0.0753,-29.35,KAREL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,,,,,,,,,KARSN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,-3.76,-724.67,8.01,1.05,-4.36,-16.11,-0.8258,-3.04,KARSN,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,3
,26.78,45.46,9.09,0.99,1.9,16.73,1.0203,2.46,KARSN,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,100.86,3
,13.15,202.05,38.63,0.92,5.44,-5.01,-0.3194,-7.85,KARSN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,29.84,49.51,8.1,0.96,3.03,-4.61,-0.3113,-8.05,KARSN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,19.15,110.61,32.07,0.91,3.21,-5.79,-0.3928,-6.38,KARSN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,1
,,,,,,,,,KARTN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,KARTN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,-10.97,-81.93,7.44,1.42,0.48,-0.72,-0.2653,-67.14,KARTN,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,3
,-27.33,-33.22,5.79,1.24,-0.49,-12.02,-4.3974,-4.05,KARTN,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,3
,-27.15,-34.91,8.34,1.19,-0.69,-9.03,-3.2049,-5.56,KARTN,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,3
,-24.42,-35.24,9.42,1.25,-11.76,-5.37,-1.944,-9.16,KARTN,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,3
,-37.72,-27.9,7.43,1.05,-1.13,-15.43,-5.0889,-3.5,KARTN,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,3
,,,,,,,,,KATMR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,KATMR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,52.83,105.73,75.7,3.28,2.24,4.19,0.1404,5.31,KATMR,GECTI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,13.88,3
,44.92,32.52,23.42,2.98,0.58,5.53,0.1627,4.58,KATMR,GECTI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,16.08,3
,47.5,57.74,,3.44,1.97,0.81,0.0289,25.79,KATMR,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,2.86,2
,35.97,72.9,1.09,2.97,1.58,0.75,0.0287,25.97,KATMR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,2.84,2
,54.51,55.33,13.99,2.76,2.37,1.55,0.0624,11.95,KATMR,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,6.17,4
,,,,,,,,,KAYSE,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,-16.29,-29.71,16.76,1.51,4150.02,-4.52,-0.4477,-2.57,KAYSE,GECMEDI,GECTI,GECMEDI,GECMEDI,VERI_YOK,GECTI,GECMEDI,GECMEDI,GECMEDI,,2
,44.81,60.45,49.27,1.48,7.07,-1.83,-0.1932,-5.95,KAYSE,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,11.71,14.42,3.62,1.64,0.71,5.31,0.6561,1.75,KAYSE,GECMEDI,GECTI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,64.86,5
,3.71,819.64,69.31,1.64,-2.51,-3.64,-0.4558,-2.52,KAYSE,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,2
,-17.36,-194.41,49.56,1.45,-6.46,-2.46,-0.3247,-3.54,KAYSE,GECMEDI,GECTI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,,,,,,,,,KBORU,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,KBORU,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,-6.88,-424.95,3.37,1.87,1.26,6.12,0.4035,11.04,KBORU,GECMEDI,GECTI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,39.89,5
,27.0,33.82,6.16,1.73,0.72,5.78,0.3425,13.01,KBORU,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,33.86,4
,20.17,43.18,3.08,1.7,0.93,8.39,0.5709,7.8,KBORU,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,56.44,4
,35.89,55.49,2.56,1.44,4.06,0.34,0.0244,182.92,KBORU,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,2.41,1
,14.17,80.59,18.04,1.82,12.75,0.6,0.0443,100.66,KBORU,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECTI,GECMEDI,GECMEDI,GECMEDI,4.38,1
,,,,,,,,,KCHOL,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,KCHOL,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,13.26,88.38,2.9,0.87,4.22,0.46,1.2667,38.49,KCHOL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,125.22,1
,17.11,81.64,2.47,0.91,5.13,-0.25,-0.5582,-87.34,KCHOL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,17.17,76.22,2.5,0.89,4.23,1.3,3.0505,15.98,KCHOL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,301.56,1
,16.49,74.41,2.5,0.9,3.85,1.19,3.0177,16.15,KCHOL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,298.32,2
,17.29,78.92,3.13,0.87,3.49,1.13,3.0173,16.16,KCHOL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,298.28,2
,,,,,,,,,KCAER,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,17.57,45.57,5.46,1.14,4.54,-2.12,-0.1071,-27.96,KCAER,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,11.62,53.21,7.27,1.27,0.74,0.85,0.042,71.28,KCAER,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,4.15,2
,21.31,43.64,6.72,1.13,1.48,2.62,0.1422,21.07,KCAER,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,14.06,2
,19.9,36.88,4.66,1.09,1.66,0.91,0.0524,57.18,KCAER,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,5.18,2
,15.91,42.96,4.46,1.27,1.63,0.23,0.0141,212.36,KCAER,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,1.39,2
,,,,,,,,,KFEIN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,21.51,81.47,0.45,2.74,1.31,-8.58,-0.3486,-6.29,KFEIN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,26.96,47.52,0.32,2.1,-0.22,20.25,1.015,2.16,KFEIN,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECTI,GECMEDI,100.34,4
,19.89,121.76,0.28,2.0,-2.89,-2.65,-0.1426,-15.37,KFEIN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,14.37,135.73,0.47,2.08,0.97,-3.57,-0.19,-11.54,KFEIN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,15.05,69.03,0.26,2.2,-0.54,0.96,0.0549,39.93,KFEIN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,5.43,2
,,,,,,,,,KGYO,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,16.97,63.36,5.25,7.17,0.01,-2.83,-0.076,-25.87,KGYO,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,12.33,408.25,3.98,1.53,-0.04,6.34,0.1429,13.76,KGYO,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,14.13,4
,16.2,461.6,1.0,1.52,0.11,0.53,0.0133,147.83,KGYO,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,1.31,3
,14.6,489.91,,1.32,0.1,-0.36,-0.0096,-205.76,KGYO,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,1
,17.5,312.67,10.96,1.04,-0.93,-4.95,-0.1335,-14.74,KGYO,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,-1154.71,-16.13,142.5,1.6,-0.63,-1.05,-0.1163,-12.53,KLGYO,GECMEDI,GECTI,GECMEDI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,-13.89,-117.87,8.12,1.55,-0.91,-0.73,-0.0877,-16.62,KLGYO,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,4
,62.76,15.7,0.39,2.92,0.01,4.1,0.5459,2.67,KLGYO,GECTI,GECTI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,53.97,5
,87.15,192.97,27.05,2.82,0.14,-1.37,-0.1985,-7.34,KLGYO,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,87.03,83.65,24.46,3.12,0.07,-0.49,-0.0743,-19.62,KLGYO,GECTI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,,,,,,,,,KLKIM,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,40.39,44.08,7.72,1.93,-0.38,8.51,0.6983,14.59,KLKIM,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,69.03,5
,39.72,58.17,6.2,2.1,-0.52,8.63,0.8138,12.52,KLKIM,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,80.45,3
,37.49,60.6,6.2,2.08,-0.83,2.83,0.3029,33.64,KLKIM,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,29.94,2
,40.19,48.28,5.49,2.0,-0.52,6.07,0.7064,14.43,KLKIM,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,69.83,5
,40.89,48.9,7.31,2.01,-0.64,4.11,0.5348,19.06,KLKIM,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,52.87,3
,,,,,,,,,KLMSN,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,12.17,95.31,8.26,1.31,6.28,-2.5,-1.0349,-7.09,KLMSN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,9.43,131.66,6.67,1.37,6.29,-3.09,-1.3549,-5.41,KLMSN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,13.85,103.57,4.75,1.44,92.43,-3.91,-1.8157,-4.04,KLMSN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,15.31,60.8,2.83,1.51,3.46,2.1,1.1308,6.49,KLMSN,GECMEDI,GECMEDI,GECTI,GECTI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,111.79,4
,11.86,95.42,4.39,1.51,-187.71,-3.08,-1.6664,-4.4,KLMSN,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,,,,,,,,,KLNMA,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,KLNMA,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,104.3,,,9.09,0.1819,14.54,KLNMA,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,17.98,1
,,,128.99,,,8.1,0.1752,15.09,KLNMA,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,17.32,0
,,,84.89,,,7.93,0.2262,11.7,KLNMA,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,22.36,1
,,,81.22,,,7.76,0.2406,10.99,KLNMA,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,23.79,1
,,,93.58,,,7.69,0.2587,10.23,KLNMA,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,25.57,1
,,,,,,,,,KLRHO,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,12.69,47.46,1.56,1.66,-0.97,-1.26,-0.1621,-221.91,KLRHO,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,,3
,53.96,17.45,0.48,2.41,0.1,3.23,0.4534,79.35,KLRHO,GECTI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,44.82,4
,8.67,99.83,4.65,2.44,0.14,1.36,0.2272,158.36,KLRHO,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,22.46,2
,21.2,77.4,2.31,2.28,-0.21,1.57,0.2859,125.84,KLRHO,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,28.26,2
,46.98,109.46,12.42,0.87,0.56,4.08,0.1578,15.65,KLSYN,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,15.6,3
,45.99,71.18,9.68,0.91,0.38,2.65,0.114,21.67,KLSYN,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,11.27,3
,65.81,36.23,3.52,1.13,0.14,9.39,0.5671,4.36,KLSYN,GECTI,GECMEDI,GECTI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,56.06,4
,43.38,88.44,7.8,1.13,0.42,0.36,0.0239,103.31,KLSYN,GECTI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,2.36,3
,,,,,,,,,KMPUR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,19.46,20.82,16.93,1.26,0.53,1.39,0.0836,52.19,KMPUR,GECMEDI,GECTI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,8.26,2
,10.9,91.29,15.16,1.11,-6.07,-27.19,-1.4763,-2.96,KMPUR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,1
,16.29,51.11,7.18,1.09,11.61,-8.15,-0.4406,-9.9,KMPUR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,20.21,58.01,5.68,1.03,-9.11,-14.55,-0.7089,-6.15,KMPUR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,17.87,28.15,6.09,1.06,3.65,2.06,0.12,36.36,KMPUR,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,11.86,3
,,,,,,,,,KNFRT,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,6.88,101.49,2.38,2.36,0.19,2.96,0.1603,17.31,KNFRT,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,15.85,2
,6.63,79.08,0.08,2.17,-1.41,-14.08,-0.7146,-3.88,KNFRT,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,6.16,199.8,0.59,2.87,0.86,-9.71,-0.4949,-5.61,KNFRT,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,8.12,203.94,4.23,3.18,-0.61,-8.11,-0.405,-6.85,KNFRT,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,6.87,104.88,0.1,1.39,0.86,-2.45,-0.128,-21.69,KNFRT,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,,,,,,,,,KONTR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,,,,,,,,,KONTR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,3.08,55.74,7.01,1.33,3.83,-13.54,-0.4628,-4.81,KONTR,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,18.76,68.11,24.54,1.03,3.52,5.8,0.2331,9.56,KONTR,GECMEDI,GECMEDI,GECMEDI,GECTI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,23.04,2
,15.61,78.42,21.36,1.09,9.01,-3.72,-0.1533,-14.53,KONTR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,8.27,117.51,16.01,1.07,4.48,-10.94,-0.43,-5.18,KONTR,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,-0.65,-650.91,3.41,0.96,18.59,-4.76,-0.2137,-10.42,KONTR,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,2
,,,,,,,,,KOPOL,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
,12.4,32.51,4.15,1.75,2.44,0.64,0.0179,87.77,KOPOL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,1.77,3
,17.25,13.06,4.98,1.74,2.93,1.68,0.0495,31.67,KOPOL,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,4.89,4
,17.53,13.4,1.94,1.66,2.14,0.81,0.0258,60.87,KOPOL,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,2.55,4
,13.63,10.96,3.78,1.54,3.51,2.19,0.071,22.09,KOPOL,GECMEDI,GECTI,GECTI,GECMEDI,VERI_YOK,GECTI,GECTI,GECMEDI,GECMEDI,7.02,4
,1.23,333.23,7.28,1.49,-184.93,-2.93,-0.104,-15.07,KOPOL,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,13.82,83.36,4.42,1.36,5.78,-0.3,-0.2141,-66.8,KORDS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,13.83,78.67,5.82,1.33,5.07,-1.87,-1.347,-10.62,KORDS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,7.42,168.07,7.45,0.96,-427.18,-6.12,-4.2465,-3.37,KORDS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECTI,GECMEDI,GECMEDI,,2
,14.44,168.34,9.21,0.8,5.54,-2.61,-2.0468,-6.99,KORDS,GECMEDI,GECMEDI,GECTI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,1
,,,,,,,,,KRDMA,GECMEDI,GECMEDI,GECMEDI,GECMEDI,VERI_YOK,GECMEDI,GECMEDI,GECMEDI,GECMEDI,,0
